Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
666,Terrell Burgess,LAR,22,S,7,0,0,7,4,57.10%,30,7.5,4.3,0,67.6,10.4,26,4,0,0,0,0,0,8,0,0.00%,BurgTe00
667,Jurrell Casey,DEN,31,DT,3,3,0,0,0,,0,,,0,,,0,0,0,1,2,0,3,14,1,6.70%,CaseJu00
668,Anthony Chickillo,DEN,28,DE,11,0,0,4,2,50.00%,48,24,12,0,93.7,5.3,8,40,7,0,0,1,1,11,2,15.40%,ChicAn00
669,Tyrone Crawford,DAL,31,DE,16,3,0,0,0,,0,,,0,,,0,0,0,4,2,2,8,14,2,12.50%,CrawTy00
670,Mike Daniels,CIN,31,LDT,11,11,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,17,0,0.00%,DaniMi00
671,Tae Davis,CLE,24,LB,13,0,0,2,1,50.00%,8,8,4,0,60.4,10,3,5,0,0,0,0,0,7,0,0.00%,DaviTa00
672,Nick Dzubnar,TEN,29,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,14,0,0.00%,DzubNi00
673,Rasheem Green,SEA,23,DE,10,0,0,1,1,100.00%,1,1,1,0,79.2,-2,-2,3,0,6,4,2,12,10,1,9.10%,GreeRa01
674,Ka'dar Hollman,GNB,26,DB,14,1,0,17,7,41.20%,63,9,3.7,0,51.8,6.4,32,31,0,0,0,0,0,10,1,9.10%,HollKa00
675,Margus Hunt,2TM,33,DE,13,1,0,1,1,100.00%,2,2,2,0,79.2,3,3,-1,0,1,3,1,5,9,2,18.20%,HuntMa00
676,John Jenkins,CHI,31,DT,11,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,21,1,4.50%,JenkJo00
677,Isaiah Johnson,LVR,25,DB,14,0,0,21,13,61.90%,148,11.4,7,2,114.8,10.9,104,44,3,0,0,0,0,13,3,18.80%,JohnIs02
678,Thakarius Keyes,KAN,23,DB,8,1,0,6,5,83.30%,68,13.6,11.3,0,113.9,13.2,37,31,0,0,0,0,0,8,1,11.10%,KeyeTh00
679,Rashard Lawrence,ARI,22,DT,9,1,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,9,1,10.00%,LawrRa01
680,Fabian Moreau,WAS,26,DB,16,1,2,11,6,54.50%,69,11.5,6.3,0,34.1,8.9,24,45,1,1,0,0,1,9,1,10.00%,MoreFa00
681,Rakeem Nunez-Roches,TAM,27,NT,16,11,0,3,1,33.30%,7,7,2.3,0,42.4,-0.3,3,4,18,0,3,0,3,20,0,0.00%,NuneRa00
682,Dorian O'Daniel,KAN,26,LB,11,0,0,0,0,,0,,,0,,,0,0,2,0,0,1,1,9,0,0.00%,ODanDo00
683,Kyle Phillips,NYJ,23,DE,7,3,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,11,0,0.00%,PhilKy00
684,James Pierre,PIT,24,CB,16,0,0,1,1,100.00%,-1,-1,-1,0,79.2,-1,-1,0,0,0,0,0,0,10,0,0.00%,PierJa01
685,LaRoy Reynolds,ATL,30,LB,16,0,0,2,1,50.00%,11,11,5.5,0,66.7,6,6,5,3,0,0,0,0,12,0,0.00%,ReynLa00
686,Curtis Riley,2TM,28,DB,6,1,0,7,5,71.40%,50,10,7.1,1,131,4.3,14,36,5,0,0,0,0,10,2,16.70%,RileCu00
687,Malcolm Roach,NOR,22,DT,9,0,0,1,1,100.00%,7,7,7,0,95.8,4,4,3,0,2,2,0,4,16,0,0.00%,RoacMa01
688,Craig Robertson,NOR,32,LB,16,0,0,2,1,50.00%,8,8,4,0,60.4,3.5,1,7,2,0,0,0,0,7,2,22.20%,RobeCr00
689,Roy Robertson-Harris,CHI,27,LDE,8,6,0,0,0,,0,,,0,,,0,0,0,0,6,0,6,10,1,9.10%,RobeRo00
690,Davion Taylor,PHI,22,LB,12,1,0,3,2,66.70%,38,19,12.7,0,109.7,10.7,30,8,0,0,0,0,0,10,0,0.00%,TaylDa01
691,Josh Uche,NWE,22,LB,9,1,0,3,2,66.70%,6,3,2,1,109.7,2.3,7,-1,8,2,7,1,10,9,0,0.00%,UcheJo00
692,Jihad Ward,BAL,26,DE,10,0,0,0,0,,0,,,0,,,0,0,5,3,5,3,11,16,1,5.90%,WardJi02
693,Charles Washington,ARI,27,DB,15,0,0,2,1,50.00%,3,3,1.5,0,56.2,7,2,1,2,0,0,0,0,12,0,0.00%,WashCh01
694,Stephen Weatherly,CAR,26,RDE,9,9,0,3,2,66.70%,50,25,16.7,0,109.7,2,6,44,0,6,3,0,9,17,3,15.00%,WeatSt00
695,Kyle Wilber,LVR,31,LB,16,0,0,2,2,100.00%,5,2.5,2.5,1,118.7,-5.5,-11,16,3,0,0,0,0,12,0,0.00%,WilbKy00
696,Jordan Willis,2TM,25,LB,9,0,0,2,2,100.00%,7,3.5,3.5,0,81.2,0,0,7,0,0,2,2.5,5,13,2,13.30%,WillJo09
697,Antwaun Woods,DAL,27,DT,14,7,0,1,1,100.00%,5,5,5,0,87.5,-3,-3,8,0,1,1,1,3,23,1,4.20%,WoodAn02
698,Montravius Adams,GNB,25,DT,8,0,0,1,1,100.00%,13,13,13,0,118.7,7,7,6,0,0,0,0,0,11,0,0.00%,AdamMo00
699,Ryan Anderson,WAS,26,LB,9,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,9,1,10.00%,AndeRy00
700,Grayland Arnold,PHI,23,CB,6,1,0,4,3,75.00%,15,5,3.8,1,119.8,9.5,12,3,3,1,0,0,1,11,4,26.70%,ArnoGr01
701,Genard Avery,PHI,25,LB,11,0,0,1,1,100.00%,2,2,2,0,79.2,2,2,0,8,0,5,1.5,7,12,0,0.00%,AverGe00
702,Anthony Barr,MIN,28,LB,2,2,0,3,3,100.00%,20,6.7,6.7,0,94.4,-2.7,-8,28,9,1,0,0,1,6,2,25.00%,BarrAn00
703,Henry Black,GNB,23,S,8,0,0,3,3,100.00%,55,18.3,18.3,2,158.3,10.7,32,23,0,0,0,0,0,8,0,0.00%,BlacHe00
704,Amani Bledsoe,CIN,22,DE,14,4,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,17,3,15.00%,BledAm01
705,Terrell Bonds,BAL,24,DB,4,1,0,13,9,69.20%,87,9.7,6.7,0,87.7,5.8,21,66,3,0,0,0,0,6,1,14.30%,BondTe00
706,Adrian Clayborn,CLE,32,DE,15,2,0,0,0,,0,,,0,,,0,0,0,7,4,3.5,15,12,0,0.00%,ClayAd00
707,Ryan Connelly,MIN,25,LB,14,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,6,1,14.30%,ConnRy00
708,Brandon Copeland,NWE,29,LB,6,4,0,3,3,100.00%,9,3,3,1,118.7,1.7,5,4,8,1,0,0,1,12,0,0.00%,CopeBr00
709,Nate Ebner,NYG,32,DB,16,0,0,2,2,100.00%,21,10.5,10.5,0,110.4,3,6,15,0,0,0,0,0,8,1,11.10%,EbneNa00
710,Mike Edwards,TAM,24,DB,16,0,2,12,6,50.00%,51,8.5,4.3,0,21.9,14.3,16,35,2,0,0,0,0,11,1,8.30%,EdwaMi01
711,Daniel Ekuale,JAX,26,DT,9,5,0,1,1,100.00%,14,14,14,0,118.7,-3,-3,17,0,0,0,1,1,13,2,13.30%,EkuaDa00
712,Jordan Elliott,CLE,23,DT,16,1,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,15,0,0.00%,ElliJo02
713,Justin Ellis,BAL,30,DT,13,3,0,1,1,100.00%,1,1,1,0,79.2,-6,-6,7,0,0,0,0,0,17,2,10.50%,ElliJu01
714,Clayton Fejedelem,MIA,27,DB,13,0,0,0,0,,0,,,0,,,0,0,3,1,0,0,1,10,0,0.00%,FejeCl00
715,Demetrius Flannigan-Fowles,SFO,24,DB,11,1,0,3,2,66.70%,25,12.5,8.3,0,92.4,0,4,21,1,0,0,0,0,9,0,0.00%,FlanDe00
716,Leki Fotu,ARI,22,DT,11,0,0,0,0,,0,,,0,,,0,0,1,4,2,1,7,11,2,15.40%,FotuLe00
717,Shaquem Griffin,SEA,25,LB,14,0,0,3,1,33.30%,16,16,5.3,0,52.1,5.3,6,10,27,0,2,1,3,9,1,10.00%,GrifSh01
718,Nate Hall,HOU,24,LB,10,0,0,2,2,100.00%,14,7,7,0,95.8,5,10,4,3,0,0,2,3,11,0,0.00%,HallNa01
719,Trysten Hill,DAL,22,DT,5,5,0,0,0,,0,,,0,,,0,0,0,2,3,0,5,11,6,35.30%,HillTr00
720,Robert Jackson,CLE,27,DB,10,1,0,10,6,60.00%,129,21.5,12.9,0,104.2,15.3,104,25,0,0,0,0,0,6,1,14.30%,JackRo00
721,David Long,LAR,22,DB,16,1,0,6,5,83.30%,69,13.8,11.5,1,154.2,10,54,15,0,0,0,0,0,7,0,0.00%,LongDa02
722,Damontre Moore,SEA,28,DE,10,0,0,1,0,0.00%,0,,0,0,39.6,-4,0,0,2,0,7,1,8,9,0,0.00%,MoorDa01
723,Calvin Munson,MIA,26,LB,16,0,0,1,1,100.00%,20,20,20,0,118.7,4,4,16,2,0,0,0,0,9,1,10.00%,MunsCa00
724,Domata Peko,ARI,36,DE,6,5,0,2,2,100.00%,22,11,11,0,112.5,-3.5,-7,29,0,0,0,0,0,16,1,5.90%,PekoDo20
725,A'Shawn Robinson,LAR,25,DT,8,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,12,1,7.70%,RobiAS00
726,Kevon Seymour,PHI,27,DB,2,0,0,4,3,75.00%,79,26.3,19.8,1,156.2,20.3,74,5,0,0,0,0,0,8,0,0.00%,SeymKe00
727,Stantley Thomas-Oliver,CAR,22,CB,10,0,0,9,9,100.00%,107,11.9,11.9,1,153.2,8.3,75,32,0,0,0,0,0,7,0,0.00%,ThomSt00
728,Nick Thurman,NWE,25,DE,7,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,10,0,0.00%,ThurNi00
729,Vita Vea,TAM,25,NT,5,5,0,1,1,100.00%,12,12,12,1,156.2,-4,-4,16,0,2,1,2,5,10,2,16.70%,VeaxVi00
730,Blidi Wreh-Wilson,ATL,31,DB,15,0,3,14,10,71.40%,75,7.5,5.4,2,83.9,7,50,25,1,0,0,0,0,9,2,18.20%,WrehBl00
731,Marquise Blair,SEA,23,DB,2,0,0,7,6,85.70%,89,14.8,12.7,0,118.7,9.3,58,31,2,0,0,0,0,8,1,11.10%,BlaiMa01
732,Tramaine Brock,DET,32,DB,1,0,0,8,6,75.00%,66,11,8.3,0,99,12.4,46,20,0,0,0,0,0,5,0,0.00%,BrocTr00
733,Deon Bush,CHI,27,DB,11,0,1,6,3,50.00%,28,9.3,4.7,0,23.6,10,14,14,0,0,0,0,0,5,2,28.60%,BushDe00
734,Kamalei Correa,2TM,26,LB/RLB,9,6,0,5,3,60.00%,47,15.7,9.4,0,91.2,4,8,39,27,0,2,0,2,9,2,18.20%,CorrKa00
735,Thomas Davis,WAS,37,LB,7,0,0,6,4,66.70%,23,5.8,3.8,0,73.6,3.5,17,6,4,0,0,0,0,6,1,14.30%,DaviTh20
736,Samuel Eguavoen,MIA,27,LB,16,1,0,1,0,0.00%,0,,0,0,39.6,4,0,0,15,0,0,0,0,9,1,10.00%,EguaSa00
737,Jayrone Elliott,PIT,29,LB,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,7,0,0.00%,ElliJa02
738,Jordan Evans,CIN,25,LB,15,0,1,4,2,50.00%,21,10.5,5.3,0,26,2.5,10,11,8,0,0,2,2,11,1,8.30%,EvanJo01
739,Kylie Fitts,ARI,26,LB,13,1,0,2,1,50.00%,7,7,3.5,0,58.3,4,4,3,13,4,1,0,5,9,1,10.00%,FittKy00
740,Kavon Frazier,MIA,26,DB,15,0,0,2,2,100.00%,13,6.5,6.5,0,93.7,3,6,7,6,0,0,0,0,6,0,0.00%,FrazKa00
741,Alohi Gilman,LAC,23,S,15,1,0,4,3,75.00%,38,12.7,9.5,0,104.2,-0.8,-13,51,3,0,1,0,1,7,1,12.50%,GilmAl00
742,Nate Hairston,2TM,26,DB,5,0,0,3,3,100.00%,33,11,11,0,112.5,9.3,28,5,0,0,0,0,0,6,0,0.00%,HairNa00
743,Grant Haley,NOR,24,DB,1,0,1,8,6,75.00%,95,15.8,11.9,0,74.5,11.3,71,24,6,0,1,0,1,6,0,0.00%,HaleGr00
744,Madre Harper,NYG,23,CB,9,0,0,3,3,100.00%,44,14.7,14.7,1,158.3,11.7,35,9,0,0,0,0,0,5,0,0.00%,HarpMa00
745,Alijah Holder,DEN,24,DB,8,0,0,7,5,71.40%,70,14,10,0,103.3,4.7,28,42,3,1,0,0,1,7,1,12.50%,HoldAl01
746,Malik Hooker,IND,24,DB,2,2,0,1,1,100.00%,15,15,15,1,158.3,5,5,10,0,0,0,0,0,7,0,0.00%,HookMa00
747,George Iloka,MIN,30,DB,4,0,0,1,1,100.00%,13,13,13,0,118.7,4,4,9,0,0,0,0,0,6,0,0.00%,IlokGe00
748,Melvin Ingram,LAC,31,RDE,7,7,1,2,1,50.00%,0,0,0,0,16.7,-2,-3,3,6,7,5,0,12,10,1,9.10%,IngrMe00
749,Matthew Ioannidis,WAS,26,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,2,1.5,5,7,0,0.00%,IoanMa01
750,Chandler Jones,ARI,30,LOLB,5,5,0,1,1,100.00%,5,5,5,0,87.5,2,2,3,20,3,6,1,10,11,3,21.40%,JoneCh03
751,Austin Larkin,CAR,25,DE,9,0,0,1,1,100.00%,14,14,14,0,118.7,1,1,13,0,0,0,0,0,12,1,7.70%,LarkAu00
752,Cameron Lewis,BUF,23,DB,5,2,0,3,2,66.70%,19,9.5,6.3,0,84,3,13,6,0,0,0,0,0,7,2,22.20%,LewiCa00
753,Aaron Lynch,JAX,27,DE,8,0,0,0,0,,0,,,0,,,0,0,11,0,3,1,4,6,3,33.30%,LyncAa00
754,Trey Marshall,DEN,24,DB,12,0,0,1,1,100.00%,11,11,11,0,112.5,2,2,9,0,0,0,0,0,6,0,0.00%,MarsTr00
755,Takkarist McKinley,ATL,25,DE,4,4,0,1,1,100.00%,1,1,1,0,79.2,0,0,1,3,1,6,1,8,8,0,0.00%,McKiTa00
756,Herb Miller,TAM,23,DB,4,0,1,2,1,50.00%,5,5,2.5,0,16.7,11,5,0,0,0,0,0,0,5,0,0.00%,MillHe01
757,Parnell Motley,2TM,23,CB,4,1,0,11,7,63.60%,118,16.9,10.7,1,130.1,16.1,103,15,0,0,0,0,0,8,1,11.10%,MotlPa00
758,Alexander Myres,DET,24,DB,1,0,0,4,3,75.00%,31,10.3,7.8,0,96.9,8.8,25,6,0,0,0,0,0,5,0,0.00%,MyreAl00
759,Kareem Orr,TEN,23,DB,5,0,0,2,2,100.00%,20,10,10,0,108.3,7,14,6,2,0,0,0,0,7,0,0.00%,OrrxKa00
760,Steven Parker,DAL,25,DB,8,0,0,3,1,33.30%,9,9,3,0,42.4,4,1,8,0,0,0,0,0,8,0,0.00%,ParkSt00
761,Randy Ramsey,GNB,25,DE,12,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,1,11,0,0.00%,RamsRa00
762,Derick Roberson,TEN,25,DE,8,1,0,2,2,100.00%,9,4.5,4.5,0,85.4,1.5,3,6,17,2,2,0,4,9,1,10.00%,RobeDe01
763,Isaiah Rodgers,IND,22,CB,13,0,0,7,5,71.40%,70,14,10,1,142.9,11.1,53,17,0,0,0,0,0,7,0,0.00%,RodgIs00
764,Taylor Stallworth,IND,25,DT,16,1,0,0,0,,0,,,0,,,0,0,0,1,0,0.5,2,12,4,25.00%,StalTa00
765,Kentavius Street,SFO,24,DE,15,2,0,1,0,0.00%,0,,0,0,39.6,4,0,0,0,1,0,0,1,11,0,0.00%,StreKe00
766,Kendal Vickers,LVR,25,DE,15,2,0,0,0,,0,,,0,,,0,0,0,1,1,2,5,10,1,9.10%,VickKe00
767,Tim Ward,KAN,23,DE,1,1,0,0,0,,0,,,0,,,0,0,2,0,1,1,2,5,2,28.60%,WardTi00
768,Josh Watson,DEN,24,LB,9,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,1,16.70%,WatsJo00
769,Quincy Williams,JAX,24,LB,7,0,0,6,5,83.30%,34,6.8,5.7,0,90.3,3,3,31,4,1,0,0,1,11,3,21.40%,WillQu01
770,Eddie Yarbrough,MIN,27,DE,4,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,8,1,11.10%,YarbEd01
771,Deandre Baker,KAN,23,DB,2,1,0,5,3,60.00%,26,8.7,5.2,1,113.3,11.4,15,11,1,1,0,1,2,5,0,0.00%,BakeDe00
772,Jamal Carter,ATL,26,DB,1,0,0,3,3,100.00%,53,17.7,17.7,1,158.3,14.3,43,10,3,0,0,0,0,5,0,0.00%,CartJa02
773,Taco Charlton,KAN,26,DE,7,0,0,0,0,,0,,,0,,,0,0,0,2,2,2,6,7,0,0.00%,CharTa00
774,Matt Dickerson,TEN,25,DT,10,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,10,1,9.10%,DickMa00
775,Cam Gill,TAM,23,LB,12,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,1,6,0,0.00%,GillCa00
776,Tyler Hall,ATL,22,CB,9,0,0,3,3,100.00%,68,22.7,22.7,1,158.3,17,51,17,1,0,0,0,0,6,0,0.00%,HallTy01
777,Frank Herron,DET,26,DT,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,5,0,0.00%,HerrFr00
778,Bruce Irvin,SEA,33,DE,2,2,0,2,2,100.00%,5,2.5,2.5,0,79.2,-1,-2,7,13,1,3,0,4,5,0,0.00%,IrviBr00
779,Abry Jones,JAX,29,RDT,5,5,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,8,1,11.10%,JoneAb00
780,Dallin Leavitt,LVR,26,DB,9,0,0,1,0,0.00%,0,,0,0,39.6,14,0,0,0,0,0,0,0,10,2,16.70%,LeavDa00
781,Anthony Levine,BAL,33,DB,15,1,0,4,4,100.00%,43,10.8,10.8,0,111.5,10.5,42,1,2,0,0,0,0,7,0,0.00%,LeviAn00
782,Tony McRae,DET,27,DB,8,0,0,7,5,71.40%,64,12.8,9.1,2,139.3,8.3,49,15,0,0,0,0,0,4,0,0.00%,McRaTo00
783,Daniel Ross,2TM,27,DT,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,8,1,11.10%,RossDa02
784,Tuzar Skipper,TEN,25,LB,4,2,0,0,0,,0,,,0,,,0,0,3,0,0,0,0,5,1,16.70%,SkipTu00
785,Chris Smith,LVR,28,DE,8,0,0,0,0,,0,,,0,,,0,0,0,6,3,1,10,5,1,16.70%,SmitCh03
786,Julian Stanford,CAR,30,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,10,0,0.00%,StanJu00
787,Zeke Turner,ARI,24,DB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,14,0,0.00%,TurnZe00
788,Derrek Tuszka,DEN,24,DE,9,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,6,1,14.30%,TuszDe00
789,Justin Watson,TAM,24,WR,11,2,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,7,0,0.00%,WatsJu01
790,Jace Whittaker,ARI,25,DB,4,0,0,3,3,100.00%,33,11,11,1,152.1,7.7,23,10,1,0,0,0,0,4,1,20.00%,WhitJa05
791,Sylvester Williams,DEN,32,DT,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,9,3,25.00%,WillSy00
792,Oshane Ximines,NYG,24,DE,4,3,0,0,0,,0,,,0,,,0,0,11,2,3,0,5,5,0,0.00%,XimiOs00
793,Brian Allen,SFO,27,DB,1,1,0,6,5,83.30%,124,24.8,20.7,1,158.3,18,109,15,0,0,0,0,0,3,0,0.00%,AlleBr01
794,Eli Apple,CAR,25,DB,2,0,0,3,3,100.00%,32,10.7,10.7,0,111.1,9.7,29,3,1,0,0,0,0,4,1,20.00%,ApplEl00
795,Vic Beasley,2TM,28,DE,10,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,1,4,1,20.00%,BeasVi00
796,Nick Bosa,SFO,23,DE,2,2,0,0,0,,0,,,0,,,0,0,0,4,1,0,5,6,0,0.00%,BosaNi00
797,Blake Countess,PHI,27,DB,2,0,0,2,2,100.00%,25,12.5,12.5,0,118.7,5.5,11,14,0,0,0,0,0,3,0,0.00%,CounBl00
798,Jalen Davis,CIN,24,DB,6,0,0,7,4,57.10%,54,13.5,7.7,1,121.4,9.7,44,10,4,0,0,0,0,4,2,33.30%,DaviJa06
799,Ulysees Gilbert,PIT,23,LB,4,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0,5,0,0.00%,GilbUl00
800,Marcus Gilchrist,BAL,32,DB,2,0,0,3,2,66.70%,26,13,8.7,0,93.7,8.3,25,1,2,0,0,0,0,3,0,0.00%,GilcMa00
801,Justin Hamilton,DAL,27,DT,10,2,0,0,0,,0,,,0,,,0,0,0,3,1,0,4,10,0,0.00%,HamiJu00
802,Damon Harrison,2TM,32,DT,7,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,9,1,10.00%,HarrDa03
803,Leon Jacobs,JAX,25,LB,3,2,0,1,1,100.00%,7,7,7,0,95.8,2,2,5,1,1,0,0,1,3,0,0.00%,JacoLe00
804,Jaquan Johnson,BUF,25,DB,14,0,0,4,3,75.00%,22,7.3,5.5,0,87.5,-0.5,-5,27,0,0,0,0,0,4,1,20.00%,JohnJa11
805,Terrell Lewis,LAR,22,LB,8,0,0,0,0,,0,,,0,,,0,0,7,0,2,2,4,5,0,0.00%,LewiTe00
806,Josh Mauro,ARI,29,DE,3,2,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,5,0,0.00%,MaurJo00
807,T.Y. McGill,PHI,28,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,2,0.5,4,9,0,0.00%,McGiT.00
808,Henry Mondeaux,PIT,25,DT,11,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,5,1,16.70%,MondHe00
809,Bryan Mone,SEA,25,DT,10,0,0,1,0,0.00%,0,,0,0,39.6,-6,0,0,0,0,1,0.5,2,9,2,18.20%,MoneBr00
810,Pat O'Connor,TAM,27,DE,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,4,3,42.90%,OConPa00
811,Alec Ogletree,NYJ,29,LB,2,1,0,4,3,75.00%,22,7.3,5.5,0,87.5,2.3,9,13,3,0,0,0,0,3,2,40.00%,OgleAl00
812,Kevin Peterson,ARI,26,DB,12,1,0,8,5,62.50%,74,14.8,9.3,1,132.3,14.6,57,17,1,0,0,0,0,6,1,14.30%,PeteKe01
813,Jachai Polite,LAR,23,LB,11,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,4,0,0.00%,PoliJa00
814,Brooks Reed,TEN,33,LB,2,1,0,0,0,,0,,,0,,,0,0,7,0,0,1,1,4,0,0.00%,ReedBr00
815,Caraun Reid,JAX,29,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,5,0,0.00%,ReidCa00
816,Jordan Richards,BAL,27,DB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,4,1,20.00%,RichJo00
817,Amik Robertson,LVR,22,CB,8,0,0,6,4,66.70%,76,19,12.7,1,149.3,8.5,49,27,1,0,0,0,0,4,0,0.00%,RobeAm00
818,Stanford Samuels,GNB,21,CB,2,0,0,3,2,66.70%,16,8,5.3,0,79.9,5,10,6,0,0,0,0,0,3,0,0.00%,SamuSt01
819,Khalen Saunders,KAN,24,DT,3,1,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,3,1,25.00%,SaunKh00
820,Kawann Short,CAR,31,DT,3,3,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,6,0,0.00%,ShorKa00
821,Akeem Spence,NWE,29,DT,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,9,0,0.00%,SpenAk00
822,Linden Stephens,SEA,25,DB,13,0,0,2,2,100.00%,22,11,11,0,112.5,6.5,13,9,0,0,0,0,0,3,0,0.00%,StepLi00
823,Kemoko Turay,IND,25,LB,7,0,0,1,1,100.00%,9,9,9,0,104.2,4,4,5,0,2,2,1,5,4,1,20.00%,TuraKe00
824,Kristian Welch,BAL,22,LB,10,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,5,0,0.00%,WelcKr00
825,Javin White,LVR,23,LB,4,0,0,2,2,100.00%,15,7.5,7.5,1,137.5,0,0,15,2,0,0,0,0,4,1,20.00%,WhitJa04
826,Raequan Williams,PHI,23,DT,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,5,0,0.00%,WillRa03
827,Chris Wormley,PIT,27,DE,13,1,0,0,0,,0,,,0,,,0,0,0,1,2,1,4,8,0,0.00%,WormCh00
828,Jabari Zuniga,NYJ,23,DE,8,0,0,0,0,,0,,,0,,,0,0,1,1,0,0,1,5,0,0.00%,ZuniJa00
829,McTelvin Agim,DEN,23,DT,10,0,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,8,1,11.10%,AgimMc00
830,Ben Banogu,IND,24,LB,9,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,6,0,0.00%,BanoBe00
831,Jordan Brailford,MIN,25,LB,5,0,0,0,0,,0,,,0,,,0,0,3,0,1,0,1,2,1,33.30%,BraiJo00
832,Jonathan Bullard,SEA,27,DE,6,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,8,0,0.00%,BullJo00
833,Deante Burton,DAL,26,WR,4,0,0,2,2,100.00%,27,13.5,13.5,0,118.7,3,6,21,0,0,0,0,0,3,1,25.00%,BurtDe00
834,Xavier Crawford,CHI,25,DB,3,0,0,3,3,100.00%,46,15.3,15.3,1,158.3,12.7,38,8,0,0,0,0,0,4,0,0.00%,CrawXa00
835,Marlon Davidson,ATL,22,DE,8,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,8,0,0.00%,DaviMa01
836,Duke Dawson,DEN,25,DB,12,1,0,4,0,0.00%,20,,5,1,87.5,10.3,16,4,1,0,0,0,0,8,0,0.00%,DawsDu00
837,Khalil Dorsey,BAL,22,CB,6,0,0,1,1,100.00%,39,39,39,0,118.7,39,39,0,0,0,0,0,0,2,0,0.00%,DorsKh00
838,Mark Fields II,2TM,24,DB,4,0,0,2,1,50.00%,12,12,6,0,68.7,14,11,1,0,0,0,0,0,2,0,0.00%,FielMa01
839,Jonathan Garvin,GNB,21,DE,8,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,5,0,0.00%,GarvJo00
840,Tae Hayes,2TM,23,DB,3,0,0,2,1,50.00%,15,15,7.5,0,75,3.5,-4,19,0,0,0,0,0,3,1,25.00%,HayeTa00
841,David Irving,LVR,27,DT,2,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,4,0,0.00%,IrviDa00
842,Joe Jackson,CLE,24,DE,3,0,0,1,1,100.00%,5,5,5,0,87.5,3,3,2,0,1,0,0,1,5,0,0.00%,JackJo02
843,Craig James,PHI,24,DB,4,0,0,1,1,100.00%,2,2,2,0,79.2,2,2,0,0,0,0,0,0,2,0,0.00%,JameCr01
844,Datone Jones,LVR,30,DE,1,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,2,0,0.00%,JoneDa03
845,Niko Lalos,NYG,23,DE,6,0,1,1,1,100.00%,3,3,3,0,39.6,4,4,-1,0,1,0,0,1,6,2,25.00%,LaloNi00
846,Jeremiah Ledbetter,TAM,26,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,3,0,0.00%,LedbJe00
