Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
496,Amani Hooker,TEN,21,DB,16,0,0,13,6,46.20%,67,11.2,5.2,0,62,9.5,54,13,2,1,0,0,1,20,1,4.80%,HookAm00
497,Jaleel Johnson,MIN,25,DT,16,3,0,0,0,,0,,,0,,,0,0,0,1,1,3.5,6,29,1,3.30%,JohnJa09
498,Abry Jones,JAX,28,LDT,16,15,0,0,0,,0,,,0,,,0,0,0,0,0,2,3,31,2,6.10%,JoneAb00
499,Gerald McCoy,CAR,31,LDE,16,16,0,1,1,100.00%,14,14,14,0,118.7,-7,-7,21,0,10,6,5,22,37,5,11.90%,McCoGe99
500,Brandon Mebane,LAC,34,RDT,13,13,0,0,0,,0,,,0,,,0,0,0,3,1,1,5,27,5,15.60%,MebaBr99
501,Eric Murray,CLE,25,DB,9,4,0,20,13,65.00%,119,9.2,6,0,81,9.4,76,43,16,0,0,1,1,24,8,25.00%,MurrEr00
502,Bilal Nichols,CHI,23,DT,13,12,0,1,1,100.00%,2,2,2,0,79.2,-3,-3,5,0,2,2,0,4,27,2,6.90%,NichBi00
503,Alex Okafor,KAN,28,LDE,10,9,0,2,1,50.00%,5,5,2.5,0,56.2,3.5,5,0,0,1,4,5,10,22,2,8.30%,OkafAl00
504,Steven Parker,MIA,24,DB,14,4,2,13,7,53.80%,107,15.3,8.2,2,81.2,8.2,46,61,3,0,0,0,0,20,3,13.00%,ParkSt00
505,Kevin Peterson,ARI,25,DB,14,3,0,23,17,73.90%,277,16.3,12,0,113.9,8,123,154,3,0,0,0,0,22,4,15.40%,PeteKe01
506,Dontari Poe,CAR,29,NT,11,10,0,1,0,0.00%,0,,0,0,39.6,-2,0,0,0,1,2,4,7,22,2,8.30%,PoexDo00
507,Damion Square,LAC,30,DE,16,4,0,4,3,75.00%,28,9.3,7,0,93.7,-4.8,-13,41,0,2,1,0,3,27,4,12.90%,SquaDa00
508,Shamar Stephen,MIN,28,RDT,15,15,0,1,0,0.00%,0,,0,0,39.6,-1,0,0,0,1,0,1,2,21,1,4.50%,StepSh00
509,Solomon Thomas,SFO,24,DE,16,3,0,0,0,,0,,,0,,,0,0,0,2,4,2,8,21,1,4.50%,ThomSo00
510,J.J. Watt,HOU,30,LDE,8,8,0,0,0,,0,,,0,,,0,0,1,7,12,4,24,24,3,11.10%,WattJ.00
511,Quinnen Williams,NYJ,22,RDT,13,9,0,0,0,,0,,,0,,,0,0,0,5,3,2.5,11,28,3,9.70%,WillQu00
512,Kenny Young,2TM,25,LB,14,3,0,4,4,100.00%,70,17.5,17.5,1,158.3,2.8,11,59,7,0,2,0,2,17,1,5.60%,YounKe03
513,Henry Anderson,NYJ,28,LDE,13,13,0,3,3,100.00%,19,6.3,6.3,0,93.1,4.7,14,5,0,6,7,1,14,25,2,7.40%,AndeHe00
514,Jeremiah Attaochu,DEN,26,LOLB,12,5,0,7,7,100.00%,106,15.1,15.1,1,158.3,-0.9,-6,112,10,4,2,3.5,10,21,2,8.70%,AttaJe00
515,Anthony Averett,BAL,25,DB,9,3,0,36,21,58.30%,269,12.8,7.5,1,91.1,13.6,220,49,1,0,0,0,0,15,3,16.70%,AverAn00
516,Allen Bailey,ATL,30,RDE,15,5,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,0,1,1,1,3,26,8,23.50%,BailAl00
517,Ronald Blair,SFO,26,DE,9,0,0,0,0,,0,,,0,,,0,0,0,6,0,3,9,21,2,8.70%,BlaiRo00
518,Jonathan Bullard,ARI,26,LDE,9,6,0,1,1,100.00%,23,23,23,0,118.7,5,5,18,0,2,5,1.5,9,22,6,21.40%,BullJo00
519,Taco Charlton,MIA,25,LDE,10,5,0,3,3,100.00%,31,10.3,10.3,0,109.7,1.3,4,27,3,3,2,5,10,21,0,0.00%,CharTa00
520,Folorunso Fatukasi,NYJ,24,DT,14,0,0,1,1,100.00%,7,7,7,0,95.8,6,6,1,0,2,2,1,5,27,1,3.60%,FatuFo00
521,Jerry Hughes,BUF,31,RDE,16,16,0,0,0,,0,,,0,,,0,0,1,8,4,4.5,17,23,6,20.70%,HughJe99
522,Margus Hunt,IND,32,LDT,16,5,0,2,2,100.00%,13,6.5,6.5,0,93.7,-2,-4,17,0,1,0,0,1,17,3,15.00%,HuntMa00
523,Branden Jackson,SEA,27,DE,15,3,0,3,1,33.30%,12,12,4,0,46.5,0.7,6,6,0,4,1,2,7,20,2,9.10%,JackBr04
524,Quinton Jefferson,SEA,26,LOLB,14,12,0,0,0,,0,,,0,,,0,0,0,5,7,3.5,16,26,5,16.10%,JeffQu00
525,Efe Obada,CAR,27,DE,16,0,0,0,0,,0,,,0,,,0,0,0,3,3,0,6,24,1,4.00%,ObadEf00
526,Romeo Okwara,DET,24,DE,14,1,0,5,2,40.00%,9,4.5,1.8,0,47.9,6.2,6,3,6,5,8,1.5,15,28,2,6.70%,OkwaRo01
527,Patrick Robinson,NOR,32,DB,11,0,0,23,13,56.50%,114,8.8,5,0,69.8,9.5,78,36,18,0,1,0,1,16,2,11.10%,RobiPa99
528,Akeem Spence,2TM,28,DT,15,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,18,0,0.00%,SpenAk00
529,Grover Stewart,IND,26,LDT,16,13,0,0,0,,0,,,0,,,0,0,0,5,2,3,10,30,1,3.20%,StewGr00
530,Sione Takitaki,CLE,24,LB,15,1,0,2,2,100.00%,14,7,7,0,95.8,1,2,12,4,1,0,0,1,21,1,4.50%,TakiSi00
531,Deionte Thompson,ARI,22,DB,11,2,0,5,5,100.00%,71,14.2,14.2,0,118.7,7.8,39,32,5,0,1,0,1,18,2,10.00%,ThomDe06
532,Josh Tupou,CIN,25,DT,16,7,0,0,0,,0,,,0,,,0,0,0,4,0,0,4,27,1,3.60%,TupoJo00
533,Stephen Weatherly,MIN,25,LB,16,1,0,1,1,100.00%,23,23,23,0,118.7,10,10,13,0,5,6,3,15,24,1,4.00%,WeatSt00
534,Darious Williams,LAR,26,DB,12,3,2,21,15,71.40%,197,13.1,9.4,1,77,10.2,125,72,1,0,0,0,0,15,1,6.30%,WillDa09
535,Brandon Wilson,CIN,25,RB,12,2,0,10,5,50.00%,100,20,10,0,85.4,13,70,30,4,0,0,0,0,24,3,11.10%,WilsBr01
536,Ugo Amadi,SEA,22,DB,16,0,0,11,9,81.80%,76,8.4,6.9,0,95.5,1.1,15,61,5,0,0,0,0,17,0,0.00%,AmadUg00
537,John Atkins,DET,27,DT,12,6,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,20,2,9.10%,AtkiJo01
538,Dylan Cole,HOU,25,LB,11,0,0,9,3,33.30%,43,14.3,4.8,0,49.8,4.1,18,25,1,0,0,0,0,16,1,5.90%,ColeDy00
539,Aaron Colvin,2TM,28,DB,7,3,0,23,20,87.00%,289,14.5,12.6,3,158.3,11,235,54,0,0,0,0,0,15,2,11.80%,ColvAa00
540,Kyler Fackrell,GNB,28,LB,16,0,0,10,8,80.00%,42,5.3,4.2,0,84.2,2.5,8,34,17,3,7,1,12,23,3,11.50%,FackKy00
541,Clayton Fejedelem,CIN,26,DB,16,0,0,9,6,66.70%,91,15.2,10.1,0,99.8,19.8,63,28,3,1,0,0,1,15,0,0.00%,FejeCl00
542,Rashan Gary,GNB,22,DE,16,0,0,3,2,66.70%,36,18,12,0,107.6,6.7,20,16,5,2,1,2,5,21,3,12.50%,GaryRa00
543,Reggie Gilbert,TEN,26,LOLB,11,5,0,6,5,83.30%,73,14.6,12.2,1,156.9,2.2,16,57,15,1,2,1,4,22,1,4.30%,GilbRe01
544,J.T. Gray,NOR,23,DB,16,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,17,0,0.00%,GrayJ.00
545,Zach Kerr,ARI,29,DT,12,3,0,0,0,,0,,,0,,,0,0,0,2,2,0,4,19,1,5.00%,KerrZa00
546,Mike Pennel,KAN,28,DT,8,0,0,0,0,,0,,,0,,,0,0,1,2,1,1,4,24,1,4.00%,PennMi00
547,Khalen Saunders,KAN,23,DT,12,4,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,22,0,0.00%,SaunKh00
548,Cameron Sutton,PIT,24,DB,16,0,1,25,14,56.00%,132,9.4,5.3,0,54.1,11.1,84,48,3,0,0,1,1,16,2,11.10%,SuttCa00
549,Desmond Trufant,ATL,29,RCB,9,9,4,38,25,65.80%,442,17.7,11.6,4,100.9,13.1,299,143,0,0,0,0,0,18,4,18.20%,TrufDe00
550,DeMarcus Walker,DEN,25,DE,10,1,0,1,0,0.00%,0,,0,0,39.6,-2,0,0,5,1,1,4,6,22,3,12.00%,WalkDe03
551,Armani Watts,KAN,23,DB,16,0,0,4,3,75.00%,37,12.3,9.3,0,103.1,12.8,34,3,2,0,0,1,1,17,0,0.00%,WattAr00
552,Brandon Williams,BAL,30,LDE,14,14,0,0,0,,0,,,0,,,0,0,0,0,3,1,4,34,1,2.90%,WillBr02
553,Ezekiel Ansah,SEA,30,DE,11,1,0,2,0,0.00%,0,,0,0,39.6,-0.5,0,0,0,3,4,2.5,10,18,4,18.20%,AnsaEz00
554,Dorance Armstrong Jr.,DAL,22,DE,15,0,0,0,0,,0,,,0,,,0,0,0,3,3,2,8,15,2,11.80%,ArmsDo00
555,Adrian Clayborn,ATL,31,DE,15,1,0,1,1,100.00%,16,16,16,0,118.7,4,4,12,0,5,3,4,12,18,0,0.00%,ClayAd00
556,Morgan Fox,LAR,25,DL,16,3,0,0,0,,0,,,0,,,0,0,0,2,1,2,5,18,2,10.00%,FoxxMo00
557,Phillip Gaines,HOU,28,DB,6,2,0,24,14,58.30%,184,13.1,7.7,3,122.2,10.5,127,57,1,1,0,0,1,13,1,7.10%,GainPh00
558,Antonio Hamilton,NYG,26,DB,16,2,0,18,12,66.70%,156,13,8.7,0,93.7,11.3,105,51,2,1,0,0,1,17,3,15.00%,HamiAn01
559,Holton Hill,MIN,22,DB,8,1,0,9,6,66.70%,70,11.7,7.8,0,90,12.7,56,14,0,0,0,0,0,13,2,13.30%,HillHo00
560,Justin Hollins,DEN,23,LB,15,0,0,10,8,80.00%,48,6,4.8,1,120,2,25,23,22,3,1,1,4,21,2,8.70%,HollJu00
561,Xavien Howard,MIA,26,LCB,5,5,1,26,17,65.40%,237,13.9,9.1,3,117,11,133,104,1,0,0,0,0,17,3,15.00%,HowaXa00
562,Craig James,PHI,23,DB,14,1,0,9,5,55.60%,49,9.8,5.4,1,108.1,11.7,27,22,2,0,0,0,0,15,1,6.30%,JameCr01
563,Anthony Levine,BAL,32,DB,16,0,0,10,7,70.00%,73,10.4,7.3,0,90.8,6.6,34,39,27,1,2,0,3,14,2,12.50%,LeviAn00
564,Star Lotulelei,BUF,30,RDT,16,16,1,3,2,66.70%,-3,-1.5,-1,0,30.6,-4.7,-6,3,0,1,1,2,4,19,3,13.60%,LotuSt00
565,Keisean Nixon,OAK,22,DB,14,0,0,7,6,85.70%,128,21.3,18.3,0,118.7,14.3,91,37,0,0,0,0,0,12,1,7.70%,NixoKe00
566,Duke Riley,2TM,25,LB,16,0,0,3,2,66.70%,5,2.5,1.7,0,70.1,4.7,-1,6,1,0,0,0,0,14,0,0.00%,RileDu00
567,Dawuane Smoot,JAX,24,DE,16,0,0,0,0,,0,,,0,,,0,0,0,2,1,6,9,17,0,0.00%,SmooDa00
568,Azeez Al-Shaair,SFO,22,LB,15,4,0,11,9,81.80%,80,8.9,7.3,0,97,0.1,-2,82,4,0,0,0,0,18,7,28.00%,AlShAz00
569,Angelo Blackson,HOU,27,RDE,15,15,0,1,1,100.00%,3,3,3,1,118.7,-3,-3,6,0,1,1,0,2,20,0,0.00%,BlacAn00
570,Anthony Brown,DAL,26,DB,9,4,0,25,15,60.00%,167,11.1,6.7,0,79.9,10,96,71,7,0,0,0,0,17,7,29.20%,BrowAn02
571,Vontaze Burfict,OAK,29,MLB,4,4,0,13,9,69.20%,87,9.7,6.7,1,113.3,6.7,44,43,8,0,0,0,0,18,5,21.70%,BurfVo00
572,Brandon Dunn,HOU,27,LDE,16,6,0,0,0,,0,,,0,,,0,0,0,1,2,1,4,25,3,10.70%,DunnBr00
573,Rashad Fenton,KAN,22,DB,12,0,1,17,8,47.10%,87,10.9,5.1,1,57.7,15.3,65,22,7,0,1,0,1,15,0,0.00%,FentRa00
574,Mike Ford,DET,24,DB,15,2,0,19,9,47.40%,114,12.7,6,2,101.6,14.8,93,21,0,0,0,0,0,12,3,20.00%,FordMi01
575,Adam Gotsis,DEN,27,DT,9,3,0,0,0,,0,,,0,,,0,0,0,1,0,0,3,16,4,20.00%,GotsAd00
576,Charles Harris,MIA,24,LB,14,5,0,1,1,100.00%,5,5,5,0,87.5,-3,-3,8,1,1,5,0.5,7,23,3,11.50%,HarrCh03
577,Trey Hendrickson,NOR,25,LB,13,3,0,0,0,,0,,,0,,,0,0,1,8,4,4.5,18,19,1,5.00%,HendTr00
578,Maurice Hurst Jr.,OAK,24,DT,16,4,1,1,0,0.00%,0,,0,0,0,-10,0,0,0,6,2,3.5,12,18,2,10.00%,HursMa00
579,Isaiah Irving,CHI,25,LB,13,0,0,1,0,0.00%,0,,0,0,39.6,5,0,0,5,0,1,0,1,14,1,6.70%,IrviIs00
580,Josh Jackson,GNB,23,DB,14,0,0,7,6,85.70%,63,10.5,9,1,143.7,7.4,52,11,0,0,0,0,0,11,1,8.30%,JackJo01
581,Tony Jefferson,BAL,27,FS,5,5,0,14,8,57.10%,247,30.9,17.6,2,141.4,13.6,103,144,14,1,0,0,1,21,4,16.00%,JeffTo00
582,Austin Johnson,TEN,25,NT,16,1,0,1,1,100.00%,1,1,1,0,79.2,-5,-5,6,0,3,1,0,4,23,4,14.80%,JohnAu01
583,Akeem King,SEA,27,DB,13,3,0,18,10,55.60%,152,15.2,8.4,1,102.1,12.9,98,54,6,0,1,0,1,17,0,0.00%,KingAk00
584,Marquel Lee,OAK,24,LB,5,3,0,2,2,100.00%,32,16,16,0,118.7,7.5,15,17,6,0,0,0,0,11,0,0.00%,LeexMa01
585,Josh Mauro,OAK,28,RDE,13,7,0,3,1,33.30%,1,1,0.3,0,42.4,0,-4,5,0,2,0,0,2,19,1,5.00%,MaurJo00
586,Rolan Milligan,IND,25,DB,11,1,0,15,11,73.30%,114,10.4,7.6,1,117.1,9.3,75,39,12,0,1,0,1,15,1,6.30%,MillRo03
587,Avery Moss,MIA,25,LDE,11,8,0,1,1,100.00%,1,1,1,0,79.2,-2,-2,3,10,0,0,0,0,25,4,13.80%,MossAv00
588,Keanu Neal,ATL,24,DB,3,3,0,10,7,70.00%,60,8.6,6,0,85.4,6.2,38,22,2,0,1,0,1,14,2,12.50%,NealKe01
589,D.J. Reed,SFO,23,DB,16,0,0,12,8,66.70%,109,13.6,9.1,1,123.3,5.8,41,68,2,1,0,0,1,13,1,7.10%,ReedD.00
590,Kevin Toliver,CHI,24,DB,12,1,0,16,11,68.80%,162,14.7,10.1,1,122.4,12.4,141,21,0,0,0,0,0,13,4,23.50%,ToliKe00
591,Andrew Van Ginkel,MIA,24,LB,6,1,0,3,3,100.00%,14,4.7,4.7,0,86.1,0.7,2,12,24,0,3,1,4,15,2,11.80%,VanGAn00
592,Antwaun Woods,DAL,26,RDT,10,10,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,23,3,11.50%,WoodAn02
593,Oshane Ximines,NYG,23,DE,16,2,0,2,1,50.00%,14,14,7,1,112.5,0.5,-3,17,28,2,3,4.5,12,25,0,0.00%,XimiOs00
594,Briean Boddy-Calhoun,2TM,26,DB,3,1,0,8,7,87.50%,45,6.4,5.6,0,90.1,3.5,23,22,5,0,0,2,2,13,0,0.00%,BoddBr01
595,Nate Brooks,MIA,23,DB,3,2,0,15,8,53.30%,127,15.9,8.5,1,104,13.3,106,21,0,0,0,0,0,11,0,0.00%,BrooNa00
596,Andrew Brown,CIN,24,DT,14,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,14,3,17.60%,BrowAn05
597,Ryan Connelly,NYG,24,LB,4,3,2,7,4,57.10%,19,4.8,2.7,0,22.6,5,17,2,9,1,0,1,2,20,0,0.00%,ConnRy00
598,Bryan Cox Jr.,2TM,25,DE,7,2,0,1,1,100.00%,-7,-7,-7,0,79.2,-6,-6,-1,4,3,4,0.5,8,14,4,22.20%,CoxxBr01
599,Keion Crossen,HOU,23,DB,16,0,0,6,4,66.70%,35,8.8,5.8,0,81.9,13.3,25,10,0,0,0,0,0,13,1,7.10%,CrosKe00
600,Sheldon Day,SFO,25,DT,16,2,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,15,1,6.30%,DayxSh00
601,Sharif Finch,TEN,24,LB,8,3,0,0,0,,0,,,0,,,0,0,10,2,0,2,4,13,0,0.00%,FincSh00
602,Dee Ford,SFO,28,LB,11,2,0,0,0,,0,,,0,,,0,0,6,8,1,6.5,16,14,0,0.00%,FordDe00
603,Justin Hardee,NOR,25,WR,16,0,0,10,7,70.00%,111,15.9,11.1,0,106.7,10.7,82,29,1,1,0,0,1,11,1,8.30%,HardJu01
604,Akiem Hicks,CHI,30,LDE,5,5,0,0,0,,0,,,0,,,0,0,0,4,4,1,9,10,1,9.10%,HickAk00
605,Kerry Hyder,DAL,28,DE,16,0,0,1,1,100.00%,3,3,3,0,79.2,-4,-4,7,2,7,2,1,10,17,3,15.00%,HydeKe01
606,Danny Johnson,WAS,24,DB,2,2,0,7,5,71.40%,67,13.4,9.6,0,101.5,7.9,39,28,0,0,0,0,0,11,2,15.40%,JohnDa09
607,Darryl Johnson,BUF,22,DE,16,0,0,0,0,,0,,,0,,,0,0,0,3,1,1,5,15,0,0.00%,JohnDa10
608,Peter Kalambayi,HOU,24,LB,16,0,0,3,3,100.00%,44,14.7,14.7,0,118.7,11,33,11,2,0,0,0,0,18,2,10.00%,KalaPe00
609,Harvey Langi,NYJ,27,DE,16,3,0,3,2,66.70%,17,8.5,5.7,0,81.2,4.7,5,12,5,0,0,0,0,16,0,0.00%,LangHa00
610,Corey Liuget,2TM,29,DT,10,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,2,13,0,0.00%,LiugCo00
611,Frankie Luvu,NYJ,23,LB,13,0,0,3,3,100.00%,20,6.7,6.7,0,94.4,4.7,14,6,3,1,1,1,3,12,2,14.30%,LuvuFr00
612,Justin March,DAL,26,LB,16,0,0,11,7,63.60%,73,10.4,6.6,0,82.8,3,24,49,1,0,0,0,0,12,2,14.30%,MarcJu00
613,Dean Marlowe,BUF,27,DB,9,2,0,10,7,70.00%,41,5.9,4.1,1,110.8,5.5,24,17,6,0,0,0,0,11,0,0.00%,MarlDe00
614,Benson Mayowa,OAK,28,DE,15,0,0,1,1,100.00%,9,9,9,0,104.2,2,2,7,0,3,4,7,15,15,2,11.80%,MayoBe00
615,Jeremy Reaves,WAS,23,DB,9,3,0,5,3,60.00%,58,19.3,11.6,1,140,13.2,21,37,1,0,1,0,1,15,1,6.30%,ReavJe00
616,Jarran Reed,SEA,27,LDT,10,10,0,1,0,0.00%,0,,0,0,39.6,9,0,0,0,5,5,2,13,27,5,15.60%,ReedJa02
617,Ryan Smith,TAM,26,DB,12,0,0,10,8,80.00%,152,19,15.2,1,152.1,10.5,77,75,0,0,0,0,0,11,3,21.40%,SmitRy00
618,Brent Urban,2TM,28,DE,13,0,0,1,1,100.00%,6,6,6,0,91.7,-3,-3,9,0,0,1,0,1,16,1,5.90%,UrbaBr00
619,Carlos Watkins,HOU,26,DT,10,1,0,2,2,100.00%,18,9,9,0,104.2,-3.5,-7,25,0,2,1,1,4,23,3,11.50%,WatkCa00
620,Cody Barton,SEA,23,LB,16,2,0,9,7,77.80%,85,12.1,9.4,0,106,0.9,6,79,8,1,1,0,2,23,2,8.00%,BartCo00
621,De'Vante Bausby,DEN,26,DB,5,2,0,15,8,53.30%,75,9.4,5,0,67.4,10.2,53,22,0,0,0,0,0,13,3,18.80%,BausDe00
622,Justin Bethel,2TM,29,DB,16,0,0,2,1,50.00%,29,29,14.5,0,95.8,19.5,29,0,0,0,0,0,0,12,1,7.70%,BethJu00
623,Anthony Chickillo,PIT,27,DE,11,0,0,1,0,0.00%,0,,0,0,39.6,0,0,0,8,1,0,0.5,2,19,0,0.00%,ChicAn00
624,Morris Claiborne,KAN,29,DB,8,1,0,7,4,57.10%,41,10.3,5.9,0,74.1,12.6,23,18,0,0,0,0,0,14,0,0.00%,ClaiMo00
625,Deshazor Everett,WAS,27,DB,7,0,0,3,3,100.00%,33,11,11,1,152.1,8,24,9,0,0,0,0,0,13,1,7.10%,EverDe01
626,David Long,TEN,23,LB,14,0,0,7,5,71.40%,48,9.6,6.9,0,90.2,5.9,11,37,3,1,0,0,1,15,3,16.70%,LongDa04
627,Sherrick McManis,CHI,32,DB,9,0,0,3,3,100.00%,9,3,3,0,79.2,-0.7,-2,11,1,0,0,0,0,11,1,8.30%,McMaSh99
628,A.J. Moore,HOU,24,DB,16,0,0,0,0,,0,,,0,,,0,0,4,0,0,0,0,14,0,0.00%,MoorA.00
629,Chris Odom,WAS,25,DE,4,0,0,2,2,100.00%,10,5,5,0,87.5,2,4,6,1,0,0,2,2,10,0,0.00%,OdomCh00
630,Tim Settle,WAS,22,DT,15,1,0,0,0,,0,,,0,,,0,0,0,2,3,2,7,14,1,6.70%,SettTi00
631,Tedric Thompson,SEA,24,FS,6,6,2,15,9,60.00%,222,24.7,14.8,1,86.8,17.3,198,24,0,0,0,0,0,19,1,5.00%,ThomTe00
632,Jerry Tillery,LAC,23,DT,15,3,0,0,0,,0,,,0,,,0,0,0,0,0,2,3,17,0,0.00%,TillJe00
633,Quincy Wilson,IND,23,DB,9,0,0,18,13,72.20%,174,13.4,9.7,2,139.6,8.9,122,52,5,1,0,0,1,11,1,8.30%,WilsQu01
634,Matthew Adams,IND,24,LB,16,4,0,4,4,100.00%,53,13.3,13.3,0,118.7,7.8,31,22,4,0,0,0,0,10,2,16.70%,AdamMa00
635,Maurice Alexander,BUF,28,DB,7,0,0,5,4,80.00%,49,12.3,9.8,0,107.5,4,20,29,2,0,0,0,0,11,0,0.00%,AlexMa00
636,Jatavis Brown,LAC,25,LB,13,1,0,7,6,85.70%,52,8.7,7.4,0,97.6,2.4,14,38,1,0,0,0,0,10,3,23.10%,BrowJa05
637,Deon Bush,CHI,26,DB,15,0,0,6,4,66.70%,34,8.5,5.7,0,81.2,10.2,19,15,0,0,0,0,0,8,0,0.00%,BushDe00
638,Ibraheim Campbell,GNB,27,DB,7,3,0,19,12,63.20%,107,8.9,5.6,0,78.2,4.2,44,63,7,0,0,0,0,14,3,17.60%,CampIb00
639,Marcell Dareus,JAX,29,RDT,6,6,0,0,0,,0,,,0,,,0,0,0,1,0,0.5,2,13,1,7.10%,DareMa00
640,Cody Davis,JAX,30,DB,16,0,0,3,1,33.30%,24,24,8,0,63.2,18.7,22,2,0,0,0,0,0,13,0,0.00%,DaviCo02
641,Ben Gedeon,MIN,25,LLB,8,5,0,2,2,100.00%,20,10,10,0,108.3,-1.5,-3,23,3,0,0,0,0,13,2,13.30%,GedeBe00
642,Carl Granderson,NOR,23,DE,8,0,0,1,1,100.00%,28,28,28,0,118.7,21,21,7,0,1,1,1,3,11,1,8.30%,GranCa01
643,Dre'Mont Jones,DEN,22,DT,14,1,1,1,1,100.00%,11,11,11,0,72.9,-2,-2,13,0,1,1,3.5,7,14,0,0.00%,JoneDr00
644,Chris Lammons,MIA,23,DB,12,0,1,16,12,75.00%,176,14.7,11,2,124,12.8,126,50,4,0,0,0,0,13,2,13.30%,LammCh00
645,David Long,LAR,21,DB,8,0,0,13,9,69.20%,100,11.1,7.7,1,117.5,11.5,64,36,1,0,0,0,0,9,0,0.00%,LongDa02
646,Mark Nzeocha,SFO,29,LB,16,0,1,1,0,0.00%,0,,0,0,0,3,0,0,0,0,0,0,0,10,0,0.00%,NzeoMa00
647,Charles Omenihu,HOU,22,DE,14,0,0,1,1,100.00%,4,4,4,0,83.3,4,4,0,0,7,3,3,13,13,2,13.30%,OmenCh00
648,Nate Orchard,WAS,26,DE,5,0,0,0,0,,0,,,0,,,0,0,8,2,1,1,4,14,2,12.50%,OrchNa00
649,Kareem Orr,TEN,22,DB,2,0,0,5,3,60.00%,26,8.7,5.2,0,73.7,8,10,16,0,0,0,0,0,9,0,0.00%,OrrxKa00
650,Patrick Ricard*,BAL,25,FB,16,7,0,0,0,,0,,,0,,,0,0,10,0,1,1,2,9,1,10.00%,RicaPa00
651,Coty Sensabaugh,2TM,31,DB,6,2,0,14,7,50.00%,71,10.1,5.1,1,88.7,6.9,48,23,4,0,0,0,0,11,0,0.00%,SensCo00
652,Jacob Tuioti-Mariner,ATL,23,DT,8,1,0,2,2,100.00%,3,1.5,1.5,1,118.7,0,0,3,0,2,0,0,2,14,0,0.00%,TuioJa00
653,Shy Tuttle,NOR,24,DT,16,1,1,1,1,100.00%,1,1,1,0,39.6,-6,-6,7,0,2,1,2,6,18,1,5.30%,TuttSh00
654,Tanner Vallejo,2TM,25,LB,11,0,0,2,2,100.00%,13,6.5,6.5,0,93.7,-4.5,-9,22,1,0,0,1,1,8,1,11.10%,VallTa00
655,Tyrell Adams,HOU,27,LB,5,2,0,7,3,42.90%,50,16.7,7.1,0,67.6,10.1,50,0,6,1,0,0,1,13,2,13.30%,AdamTy00
656,Jamal Agnew,DET,24,DB,13,0,0,6,5,83.30%,43,8.6,7.2,0,96.5,8.7,32,11,0,0,0,0,0,9,1,10.00%,AgneJa00
657,Alex Anzalone,NOR,25,LB,2,0,0,3,2,66.70%,19,9.5,6.3,0,84,4,8,11,1,0,0,1,1,7,0,0.00%,AnzaAl00
658,Ben Banogu,IND,23,LB,16,0,0,0,0,,0,,,0,,,0,0,0,3,2,2.5,8,11,0,0.00%,BanoBe00
659,Tony Brown,GNB,24,DB,9,0,0,5,4,80.00%,61,15.3,12.2,0,117.5,11.4,55,6,0,0,0,0,0,11,0,0.00%,BrowTo01
660,Oren Burks,GNB,24,LB,12,0,0,4,1,25.00%,27,27,6.8,0,55.2,2.8,-6,33,1,0,0,0,0,11,0,0.00%,BurkOr00
661,Tae Davis,2TM,23,LB,13,1,0,5,3,60.00%,19,6.3,3.8,0,67.9,2.8,6,13,2,0,1,0,1,12,0,0.00%,DaviTa00
662,Ashton Dulin,IND,22,WR,13,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,7,1,12.50%,DuliAs00
663,C.J. Goodwin,DAL,29,DB,16,0,0,2,2,100.00%,12,6,6,0,91.7,6,12,0,0,0,0,0,0,9,0,0.00%,GoodC.00
664,Porter Gustin,CLE,22,DE,6,0,0,0,0,,0,,,0,,,0,0,3,1,1,1,3,13,1,7.10%,GustPo01
665,Timmy Jernigan,PHI,27,LDT,10,9,0,0,0,,0,,,0,,,0,0,0,0,1,2,3,10,1,9.10%,JernTi00
666,Jaquan Johnson,BUF,24,DB,13,0,0,2,2,100.00%,13,6.5,6.5,0,93.7,-3,-6,19,0,0,0,0,0,8,0,0.00%,JohnJa11
667,Cre'von LeBlanc,PHI,25,DB,4,1,0,9,6,66.70%,44,7.3,4.9,0,78,3,13,31,3,0,0,0,0,8,0,0.00%,LeBlCr01
668,Steve Longa,DET,25,LB,10,0,0,1,1,100.00%,9,9,9,0,104.2,9,9,0,1,0,0,0,0,15,2,11.80%,LongSt00
669,Domata Peko,BAL,35,DT,7,3,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,14,1,6.70%,PekoDo20
670,Olsen Pierre,NYG,28,DE,9,0,0,1,1,100.00%,41,41,41,0,118.7,0,0,41,0,0,0,2,2,8,1,11.10%,PierOl00
