Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
673,Peter Kalambayi,HOU,23,LB,15,0,0,4,3,75.00%,44,14.7,11,0,110.4,3.8,14,30,0,1,0,0,1,13,1,7.10%,KalaPe00
674,Shalom Luani,SEA,24,DB,12,0,0,1,1,100.00%,3,3,3,0,79.2,3,3,0,1,0,1,0,1,9,0,0.00%,LuanSh00
675,Stacy McGee,WAS,28,DT,8,1,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,9,0,0.00%,McGeSt01
676,Rodney McLeod,PHI,28,DB,3,3,0,10,4,40.00%,31,7.8,3.1,0,48.3,8.1,19,12,5,0,0,0,0,10,2,16.70%,McLeRo00
677,Steven Means,ATL,28,DE,8,4,0,0,0,,0,,,0,,,0,0,1,2,0,1,3,14,0,0.00%,MeanSt00
678,Quenton Meeks,JAX,21,DB,8,1,0,5,2,40.00%,44,22,8.8,0,72.1,11.4,31,13,0,0,0,0,0,8,1,11.10%,MeekQu00
679,Corey Moore,IND,25,DB,15,0,1,2,2,100.00%,49,24.5,24.5,0,79.2,23,46,3,0,0,0,0,0,12,1,7.70%,MoorCo00
680,Ben Niemann,KAN,23,LB,14,1,0,3,3,100.00%,49,16.3,16.3,0,118.7,7,21,28,0,0,0,0,0,10,0,0.00%,NiemBe00
681,Rashard Robinson,NYJ,23,DB,10,1,0,9,8,88.90%,126,15.8,14,1,155.8,9.8,88,38,1,0,0,0,0,8,1,11.10%,RobiRa00
682,Chandon Sullivan,PHI,22,DB,5,1,0,7,6,85.70%,117,19.5,16.7,0,118.7,12.7,85,32,0,0,0,0,0,7,3,30.00%,SullCh00
683,Joe Thomas,DAL,27,LB,10,0,0,7,5,71.40%,41,8.2,5.9,0,86,2.9,21,20,5,0,0,0,0,14,2,12.50%,ThomJo04
684,Tavierre Thomas,CLE,22,DB,13,0,0,3,2,66.70%,25,12.5,8.3,0,92.4,3.3,10,15,0,0,0,0,0,8,1,11.10%,ThomTa01
685,Zach Vigil,WAS,27,LB,14,0,0,4,3,75.00%,15,5,3.8,0,80.2,3,10,5,1,0,0,0,0,10,1,9.10%,VigiZa00
686,Anthony Zettel,CLE,26,DE,15,0,0,1,1,100.00%,5,5,5,0,87.5,5,5,0,0,0,0,0,0,14,0,0.00%,ZettAn00
687,Connor Barwin,NYG,32,DE,15,3,0,2,1,50.00%,13,13,6.5,0,70.8,2,-1,14,23,1,3,1,5,12,0,0.00%,BarwCo99
688,Tarell Basham,2TM,24,DE,11,1,0,0,0,,0,,,0,,,0,0,3,1,2,0,3,8,0,0.00%,BashTa00
689,Tyus Bowser,BAL,23,LB,15,0,0,2,1,50.00%,-1,-1,-0.5,0,56.2,9,-5,4,11,3,0,0.5,4,11,0,0.00%,BowsTy00
690,James Burgess,CLE,24,LB,3,2,0,4,2,50.00%,21,10.5,5.3,0,65.6,5,9,12,9,2,0,0,2,8,4,33.30%,BurgJa01
691,Vernon Butler,CAR,24,DT,14,0,0,0,0,,0,,,0,,,0,0,0,5,0,0.5,6,19,1,5.00%,ButlVe00
692,Shilique Calhoun,OAK,26,DE,7,0,0,0,0,,0,,,0,,,0,0,0,4,0,0,4,12,0,0.00%,CalhSh00
693,Jordan Dangerfield,PIT,28,DB,16,1,0,1,1,100.00%,10,10,10,0,108.3,10,10,0,0,0,0,0,0,7,1,12.50%,DangJo00
694,Duke Ejiofor,HOU,23,DE,12,0,0,3,3,100.00%,17,5.7,5.7,0,90.3,1,3,14,35,3,1,1,5,9,1,10.00%,EjioDu00
695,John Franklin-Myers,LAR,22,DT,16,0,0,0,0,,0,,,0,,,0,0,0,11,4,2,17,10,0,0.00%,FranJo02
696,Ryan Glasgow,CIN,25,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,11,1,8.30%,GlasRy00
697,Andre Hal,HOU,26,DB,8,2,3,11,7,63.60%,162,23.1,14.7,1,97.9,14.2,111,51,2,0,0,0,0,13,2,13.30%,HalxAn00
698,Vernon Hargreaves III,TAM,23,DB,1,1,0,7,5,71.40%,59,11.8,8.4,0,96.7,8.7,46,13,1,0,0,0,0,7,0,0.00%,HargVe00
699,Jaleel Johnson,MIN,24,DT,16,1,0,0,0,,0,,,0,,,0,0,0,1,0,0.5,2,13,0,0.00%,JohnJa09
700,Deon Lacey,BUF,28,LB,16,0,0,1,0,0.00%,0,,0,0,39.6,-7,0,0,0,0,0,0,0,8,0,0.00%,LaceDe00
701,Arthur Maulet,2TM,25,DB,6,1,0,12,9,75.00%,139,15.4,11.6,1,140.6,6.7,64,75,0,0,0,0,0,9,1,10.00%,MaulAr00
702,Lerentee McCray,JAX,28,LB,13,0,0,1,1,100.00%,42,42,42,0,118.7,18,18,24,0,3,1,1,5,9,1,10.00%,McCrLe01
703,Efe Obada,CAR,26,DE,10,0,1,1,1,100.00%,15,15,15,1,118.7,3,3,12,0,4,4,2,10,8,0,0.00%,ObadEf00
704,Olsen Pierre,ARI,27,DE,10,1,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,12,2,14.30%,PierOl00
705,Kevin Pierre-Louis,NYJ,27,LB,9,0,0,3,2,66.70%,18,9,6,0,82.6,10,17,1,3,0,1,1,2,7,1,12.50%,PierKe00
706,Lenzy Pipkins,2TM,25,DB,3,1,0,4,3,75.00%,23,7.7,5.8,0,88.5,0.5,-5,28,0,0,0,0,0,9,0,0.00%,PipkLe00
707,Tyvis Powell,SFO,24,DB,7,1,0,8,7,87.50%,86,12.3,10.8,2,151,5.3,31,55,2,0,0,0,0,6,0,0.00%,PoweTy01
708,Brian Price,2TM,24,DT,13,1,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,12,1,7.70%,PricBr00
709,Shane Ray,DEN,25,DE,11,0,0,4,3,75.00%,40,13.3,10,0,106.2,4.3,6,34,17,3,0,1,4,10,0,0.00%,RayxSh00
710,Caraun Reid,DAL,27,DT,10,1,0,0,0,,0,,,0,,,0,0,0,1,2,0.5,4,10,0,0.00%,ReidCa00
711,Christian Ringo,2TM,26,DE,6,0,0,1,1,100.00%,12,12,12,0,116.7,-3,-3,15,0,0,1,1.5,3,10,0,0.00%,RingCh00
712,Daniel Ross,DAL,25,DT,13,0,0,0,0,,0,,,0,,,0,0,0,0,5,1,6,14,1,6.70%,RossDa02
713,Tim Settle,WAS,21,DT,16,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,8,2,20.00%,SettTi00
714,Taylor Stallworth,NOR,23,DT,14,0,0,1,0,0.00%,13,,13,0,79.2,6,6,7,0,0,0,1,1,8,0,0.00%,StalTa00
715,Josh Tupou,CIN,24,NT,6,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,9,2,18.20%,TupoJo00
716,J.J. Wilcox,2TM,27,DB,7,0,0,4,2,50.00%,7,3.5,1.8,0,56.2,1.3,5,2,7,0,0,0,0,7,0,0.00%,WilcJ.00
717,Tim Williams,BAL,25,DE,7,0,0,0,0,,0,,,0,,,0,0,2,5,0,2,7,10,0,0.00%,WillTi00
718,Brandon Wilson,CIN,24,RB,16,0,0,2,2,100.00%,32,16,16,0,118.7,5,10,22,0,0,0,0,0,11,0,0.00%,WilsBr01
719,Anthony Averett,BAL,24,DB,11,0,0,4,1,25.00%,18,18,4.5,0,45.8,23,12,6,0,0,0,0,0,5,0,0.00%,AverAn00
720,Maurice Canady,BAL,24,DB,7,0,0,2,2,100.00%,24,12,12,0,116.7,12,24,0,0,0,0,0,0,5,0,0.00%,CanaMa00
721,Cody Davis,JAX,29,DB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,10,1,9.10%,DaviCo02
722,Jalen Davis,MIA,22,DB,3,0,0,5,3,60.00%,28,9.3,5.6,0,75.4,5.6,14,14,2,0,1,1,2,6,1,14.30%,DaviJa06
723,Keionta Davis,NWE,24,DE,6,3,0,0,0,,0,,,0,,,0,0,1,2,2,0,4,6,2,25.00%,DaviKe03
724,Kerry Hyder,DET,27,DE,7,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,2,6,2,25.00%,HydeKe01
725,Cyrus Jones,2TM,25,DB,13,0,0,1,0,0.00%,31,,31,0,79.2,23,16,15,0,0,0,0,0,8,0,0.00%,JoneCy00
726,Bennie Logan,TEN,29,DT,15,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,14,1,6.70%,LogaBe00
727,R.J. McIntosh,NYG,22,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,5,0,0.00%,McInR.00
728,Christopher Milton,IND,26,DB,15,0,0,6,4,66.70%,56,14,9.3,2,136.1,14.5,39,17,0,0,0,0,0,10,2,16.70%,MiltCh00
729,Eddie Pleasant,2TM,30,DB,6,1,0,7,6,85.70%,75,12.5,10.7,0,111.3,11.9,56,19,8,2,0,0,2,8,3,27.30%,PleaEd00
730,Hassan Ridgeway,IND,24,DT,5,0,0,1,1,100.00%,-1,-1,-1,0,79.2,-5,-5,4,0,0,0,0,0,6,1,14.30%,RidgHa00
731,Patrick Robinson,NOR,31,DB,3,1,0,5,3,60.00%,12,4,2.4,0,64.6,1.6,3,9,1,0,0,0,0,6,0,0.00%,RobiPa99
732,Nathan Shepherd,NYJ,25,RDE,16,5,0,0,0,,0,,,0,,,0,0,0,1,4,0,5,15,3,16.70%,ShepNa00
733,Maurice Smith,MIA,23,DB,7,0,0,4,3,75.00%,46,15.3,11.5,0,112.5,16.8,23,23,0,0,0,0,0,5,3,37.50%,SmitMa04
734,Shamarko Thomas,DEN,27,DB,6,0,0,1,1,100.00%,4,4,4,1,122.9,4,4,0,0,0,0,0,0,7,0,0.00%,ThomSh00
735,Neiko Thorpe,SEA,28,DB,12,0,0,4,2,50.00%,21,10.5,5.3,0,65.6,18.3,9,12,0,0,0,0,0,7,0,0.00%,ThorNe00
736,Ethan Westbrooks,LAR,28,DE,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,8,0,0.00%,WestEt00
737,Adonis Alexander,WAS,22,DB,9,0,0,2,1,50.00%,6,6,3,0,56.2,1.5,0,6,0,0,0,0,0,4,1,20.00%,AlexAd00
738,Tashawn Bower,MIN,23,DE,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,6,1,14.30%,BoweTa00
739,Deante Burton,2TM,24,WR,3,0,0,6,6,100.00%,64,10.7,10.7,0,111.1,8,48,16,0,0,0,0,0,5,0,0.00%,BurtDe00
740,Bryan Cox Jr.,CAR,24,DE,11,0,0,3,1,33.30%,11,11,3.7,0,45.1,6,10,1,0,1,1,0,2,10,2,16.70%,CoxxBr01
741,Brock Coyle,SFO,28,LB,1,1,0,5,3,60.00%,40,13.3,8,0,85.4,-0.6,-2,42,3,1,0,0,1,6,1,14.30%,CoylBr00
742,Benny Cunningham,CHI,28,RB,15,0,0,1,1,100.00%,7,7,7,0,95.8,2,2,5,0,0,0,0,0,4,0,0.00%,CunnBe01
743,Donte Deayon,NYG,24,DB,4,0,0,10,5,50.00%,61,12.2,6.1,0,69.2,9.3,50,11,0,0,0,0,0,6,3,33.30%,DeayDo01
744,Dominique Easley,LAR,26,DT,3,3,0,0,0,,0,,,0,,,0,0,1,3,0,0,3,4,0,0.00%,EaslDo00
745,Ukeme Eligwe,NYG,24,LB,10,0,0,4,4,100.00%,23,5.8,5.8,0,90.6,2.5,10,13,5,1,0,0,1,7,0,0.00%,EligUk00
746,Raven Greene,GNB,23,DB,8,0,0,2,1,50.00%,0,0,0,0,56.2,13,0,0,4,0,0,1,1,5,0,0.00%,GreeRa02
747,William Hayes,MIA,33,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,2,2,4,0,0.00%,HayeWi99
748,Evander Hood,2TM,31,DT,13,0,0,0,0,,0,,,0,,,0,0,0,3,0,0,3,9,1,10.00%,HoodEv99
749,Darius Kilgo,TEN,27,DE,11,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,3,37.50%,KilgDa01
750,Kenny Ladler,2TM,26,DB,8,0,0,2,2,100.00%,26,13,13,0,118.7,7,14,12,1,0,1,0,1,9,1,10.00%,LadlKe00
751,Justin Lawler,LAR,24,DE,16,0,0,6,5,83.30%,23,4.6,3.8,0,82.6,-1.3,-10,33,2,0,0,0,0,6,0,0.00%,LawlJu00
752,Carl Lawson,CIN,23,LB,7,0,0,1,0,0.00%,0,,0,0,39.6,-5,0,0,0,9,4,1,14,6,0,0.00%,LawsCa00
753,Eric Lee,DET,24,LB,9,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,6,2,25.00%,LeexEr00
754,Cameron Lynch,TAM,25,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,4,0,0.00%,LyncCa00
755,Dean Marlowe,BUF,26,DB,2,1,0,3,1,33.30%,4,4,1.3,0,42.4,13.3,4,0,2,0,0,0,0,5,0,0.00%,MarlDe00
756,Albert McClellan,2TM,32,LB,13,1,0,2,1,50.00%,9,9,4.5,0,62.5,10,8,1,1,0,0,0,0,7,0,0.00%,McClAl00
757,Dexter McDougle,PHI,27,DB,2,1,0,9,6,66.70%,74,12.3,8.2,0,91.9,6.1,41,33,3,0,1,0,1,5,3,37.50%,McDoDe00
758,Tony McRae,CIN,25,DB,12,1,0,11,8,72.70%,97,12.1,8.8,0,99.4,1,7,90,1,0,0,0,0,9,1,10.00%,McRaTo00
759,Skai Moore,IND,23,LB,9,1,0,0,0,,0,,,0,,,0,0,2,1,0,0,1,4,0,0.00%,MoorSk00
760,Brian Peters,HOU,30,LB,11,0,0,6,6,100.00%,112,18.7,18.7,0,118.7,4.7,28,84,1,0,0,0,0,9,4,30.80%,PeteBr00
761,Denzel Rice,2TM,25,DB,12,0,1,3,2,66.70%,31,15.5,10.3,0,61.1,17,22,9,0,0,0,0,0,5,0,0.00%,RiceDe00
762,Josh Robinson,NOR,27,DB,11,0,0,2,1,50.00%,9,9,4.5,0,62.5,5.5,6,3,1,0,0,0,0,6,0,0.00%,RobiJo01
763,Da'Norris Searcy,CAR,30,DB,2,2,0,3,2,66.70%,24,12,8,0,91,14.3,11,13,0,0,0,0,0,5,0,0.00%,SearDa00
764,Tremon Smith,KAN,22,DB,14,1,0,7,4,57.10%,76,19,10.9,0,94.9,14.3,51,25,0,0,0,0,0,5,2,28.60%,SmitTr04
765,Jullian Taylor,SFO,23,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,7,0,0.00%,TaylJu00
766,Jihad Ward,IND,24,DE,6,0,0,0,0,,0,,,0,,,0,0,0,1,1,3,5,4,1,20.00%,WardJi02
767,Adolphus Washington,2TM,24,DT,5,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,2,8,0,0.00%,WashAd00
768,Dekoda Watson,SFO,30,LB,4,0,0,0,0,,0,,,0,,,0,0,3,1,0,2,4,6,0,0.00%,WatsDe99
769,Marcus Williams,2TM,27,DB,5,0,0,6,4,66.70%,40,10,6.7,0,85.4,19.5,40,0,0,0,0,0,0,4,0,0.00%,WillMa03
770,Jack Cichy,TAM,23,LB,6,0,0,1,1,100.00%,7,7,7,0,95.8,7,7,0,0,0,0,0,0,4,0,0.00%,CichJa00
771,Corn Elder,CAR,24,DB,13,0,0,6,5,83.30%,96,19.2,16,1,158.3,13.5,64,32,0,0,0,0,0,3,2,40.00%,EldeCo00
772,Jalyn Holmes,MIN,22,DE,5,0,0,1,1,100.00%,7,7,7,0,95.8,5,5,2,0,0,0,1,1,3,0,0.00%,HolmJa01
773,David Irving,DAL,25,DT,2,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,4,1,20.00%,IrviDa00
774,Derrick Jones,NYJ,24,DB,1,0,0,4,3,75.00%,18,6,4.5,0,83.3,4.8,10,8,0,0,0,0,0,3,1,25.00%,JoneDe02
775,Josh Keyes,HOU,25,LB,3,0,0,2,2,100.00%,35,17.5,17.5,0,118.7,9,18,17,0,0,0,0,0,5,0,0.00%,KeyeJo00
776,Tanoh Kpassagnon,KAN,24,DE,13,0,0,1,0,0.00%,0,,0,0,39.6,0,0,0,2,0,1,0,1,4,0,0.00%,KpasTa00
777,Chris Landrum,LAC,26,LB,7,0,0,0,0,,0,,,0,,,0,0,2,0,2,0,2,6,0,0.00%,LandCh00
778,Obi Melifonwu,NWE,24,DB,2,0,0,1,1,100.00%,5,5,5,0,87.5,5,5,0,2,0,0,0,0,3,0,0.00%,MeliOb00
779,David Parry,MIN,26,NT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,4,0,0.00%,ParrDa00
780,Dawuane Smoot,JAX,23,DE,8,0,0,1,0,0.00%,0,,0,0,39.6,1,0,0,0,2,3,0,5,4,0,0.00%,SmooDa00
781,Pita Taumoepenu,SFO,24,LB,4,0,0,1,1,100.00%,5,5,5,0,87.5,2,2,3,0,0,0,0,0,3,0,0.00%,TaumPi00
782,Matthew Thomas,PIT,23,LB,10,0,0,1,0,0.00%,8,,8,0,60.4,7,7,1,0,0,0,0,0,4,0,0.00%,ThomMa00
783,Korey Toomer,GNB,30,LB,7,0,0,1,1,100.00%,24,24,24,0,118.7,9,9,15,1,0,0,0,0,3,0,0.00%,ToomKo00
784,Michael Tyson,HOU,25,DB,10,2,0,2,0,0.00%,0,,0,0,39.6,12,0,0,2,0,0,0,0,5,1,16.70%,TysoMi00
785,Armani Watts,KAN,22,DB,5,0,0,2,1,50.00%,7,7,3.5,0,58.3,-1,-5,12,5,0,1,1,2,5,1,16.70%,WattAr00
786,Blidi Wreh-Wilson,ATL,29,DB,3,0,0,4,1,25.00%,11,11,2.8,0,39.6,17.3,3,8,0,0,0,0,0,4,0,0.00%,WrehBl00
787,Nat Berhe,PIT,27,DB,4,0,0,4,4,100.00%,42,10.5,10.5,0,110.4,8,32,10,1,0,0,0,0,3,1,25.00%,BerhNa00
788,Matt Dickerson,TEN,23,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,3,0,0.00%,DickMa00
789,Vontarrius Dora,ARI,26,LB,3,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,3,1,25.00%,DoraVo00
790,Daeshon Hall,PHI,23,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0.5,1,3,0,0.00%,HallDa01
791,Willie Henry,BAL,24,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,3,1,25.00%,HenrWi00
792,Joshua Holsey,WAS,24,DB,1,0,0,4,3,75.00%,29,9.7,7.3,0,94.8,3,-3,32,0,0,0,0,0,2,3,60.00%,HolsJo01
793,Timmy Jernigan,PHI,26,DT,3,3,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,2,0,0.00%,JernTi00
794,Lyndon Johnson,JAX,24,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,2,0,0.00%,JohnLy00
795,Tre'von Johnson,LAC,23,LB,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,3,1,25.00%,JohnTr07
796,Nazair Jones,SEA,24,DT,9,0,0,0,0,,0,,,0,,,0,0,0,1,2,0,3,7,0,0.00%,JoneNa00
797,Micah Kiser,LAR,23,LB,16,0,0,1,1,100.00%,23,23,23,0,118.7,-2,-2,25,0,0,0,0,0,4,0,0.00%,KiseMi00
798,Cameron Malveaux,2TM,24,DE,9,0,0,0,0,,0,,,0,,,0,0,0,3,0,1,5,10,0,0.00%,MalvCa00
799,Daniel McCullers,PIT,26,DT,15,1,0,0,0,,0,,,0,,,0,0,0,0,0,1,2,5,1,16.70%,McCuDa00
800,T.Y. McGill,2TM,26,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,5,0,0.00%,McGiT.00
801,Charone Peake,NYJ,26,WR,13,0,0,1,1,100.00%,15,15,15,0,118.7,8,8,7,0,0,0,0,0,4,0,0.00%,PeakCh00
802,Patrick Ricard,BAL,24,DT/FB,10,2,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,4,0,0.00%,RicaPa00
803,Derek Rivers,NWE,24,DE,6,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,2,0,0.00%,RiveDe00
804,Noah Spence,TAM,24,LB,12,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,3,0,0.00%,SpenNo00
805,Cordrea Tankersley,MIA,25,DB,6,0,0,3,3,100.00%,42,14,14,0,118.7,10.7,32,10,0,0,0,0,0,5,1,16.70%,TankCo00
806,Destiny Vaeao,PHI,24,DT,6,3,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,2,0,0.00%,VaeaDe01
807,DeMarcus Walker,DEN,24,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,4,0,0.00%,WalkDe03
808,Carlos Watkins,HOU,25,DT,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,3,0,0.00%,WatkCa00
809,Muhammad Wilkerson,GNB,29,DT,3,3,0,0,0,,0,,,0,,,0,0,0,5,0,0,5,5,0,0.00%,WilkMu00
810,Jerel Worthy,TAM,28,DT,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,3,0,0.00%,WortJe00
811,Frank Zombo,KAN,31,LB,9,0,0,1,0,0.00%,0,,0,0,39.6,1,0,0,0,0,0,0,0,2,0,0.00%,ZombFr00
812,Marcus Allen,PIT,22,DB,2,0,0,3,2,66.70%,13,6.5,4.3,0,75.7,2.3,5,8,1,0,0,0,0,2,0,0.00%,AlleMa03
813,Caleb Brantley,WAS,24,DT,7,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,1,2,66.70%,BranCa00
814,Marcus Cooper,2TM,28,DB,6,0,0,2,1,50.00%,0,0,0,0,56.2,12.5,-2,2,0,0,0,0,0,1,0,0.00%,CoopMa00
815,Vontae Davis,BUF,30,DB,1,1,0,3,3,100.00%,34,11.3,11.3,1,153.5,7.3,22,12,0,0,0,0,0,1,0,0.00%,DaviVo99
816,Marquis Flowers,DET,26,LB,5,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,2,1,33.30%,FlowMa00
817,C.J. Goodwin,DAL,28,DB,3,0,0,1,1,100.00%,27,27,27,0,118.7,17,17,10,0,0,0,0,0,1,0,0.00%,GoodC.00
818,Marquis Haynes,CAR,25,LB,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,4,1,20.00%,HaynMa01
819,Jeff Holland,DEN,23,LB,3,0,0,0,0,,0,,,0,,,0,0,6,0,0,0,0,6,0,0.00%,HollJe01
820,Davon House,GNB,29,DB,3,0,0,5,4,80.00%,88,22,17.6,1,158.3,15.6,68,20,0,0,0,0,0,2,0,0.00%,HousDa00
821,Isaiah Johnson,LAR,26,DB,2,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,1,1,50.00%,JohnIs01
822,Kevin Johnson,HOU,26,DB,1,1,0,5,4,80.00%,40,10,8,2,139.6,5,18,22,0,0,0,0,0,4,3,42.90%,JohnKe04
823,Tony Lippett,NYG,26,WR,3,0,0,5,2,40.00%,62,31,12.4,0,87.1,12.4,39,23,0,0,0,0,0,1,0,0.00%,LippTo00
824,Justin March,DAL,25,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,4,0,0.00%,MarcJu00
825,Damontre Moore,OAK,26,DE,2,0,0,1,1,100.00%,1,1,1,1,118.7,1,1,0,1,0,1,0,1,1,0,0.00%,MoorDa01
826,Keanu Neal,ATL,23,DB,1,1,0,2,1,50.00%,7,7,3.5,0,58.3,23,5,2,0,0,0,0,0,2,0,0.00%,NealKe01
827,Will Redmond,GNB,25,DB,5,0,0,0,0,,0,,,0,,,0,0,3,0,0,0,0,1,0,0.00%,RedmWi00
828,Andre Smith,CAR,21,LB,3,0,0,1,1,100.00%,6,6,6,0,91.7,3,3,3,0,0,0,0,0,3,1,25.00%,SmitAn04
829,Josh Sweat,PHI,21,DE,9,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,1,0,0.00%,SweaJo00
830,Ahmad Thomas,IND,24,DB,2,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,1,0,0.00%,ThomAh00
831,Kayvon Webster,HOU,27,DB,2,2,0,1,0,0.00%,0,,0,0,39.6,15,0,0,0,0,0,0,0,1,0,0.00%,WebsKa00
832,Olasunkanmi Adeniyi,PIT,21,LB,1,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,1,0,0.00%,AdenOl00
833,Ryan Delaire,SFO,26,DE,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,0,0,,DelaRy00
834,Kony Ealy,OAK,27,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,2,1,33.30%,EalyKo00
835,Dominique Hatfield,LAR,24,DB,10,0,0,1,0,0.00%,0,,0,0,39.6,13,0,0,0,0,0,0,0,1,0,0.00%,HatfDo00
836,Bruce Hector,PHI,24,DT,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,0.5,1,2,0,0.00%,HectBr00
837,DeAndre Hopkins*+,HOU,26,WR,16,16,0,1,0,0.00%,0,,0,0,39.6,53,0,0,0,0,0,0,0,0,0,,HopkDe00
838,John Jenkins,NYG,29,DT,7,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,0,0,,JenkJo00
839,Datone Jones,DAL,28,DE,1,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,0,0,,JoneDa03
840,Bronson Kaufusi,NYJ,27,LB,3,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,0,1,100.00%,KaufBr01
841,Mike Love,BUF,24,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,5,0,0.00%,LoveMi00
842,Jamiyus Pittman,MIA,24,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,2,0,0.00%,PittJa00
843,Gabe Wright,OAK,26,DT,2,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,1,0,0.00%,WrigGa00
