Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
678,Tyrone Crawford,DAL,31,DE,16,3,,,0,,,,,,,0,2,14,7,7,2,4,,CrawTy00
679,Mike Daniels,CIN,31,LDT,11,11,,,0,,,,,,,,0,17,7,10,1,1,,DaniMi00
680,Tae Davis,CLE,24,LB,13,0,0,0,0,0,1,,,,,,0,7,7,0,0,0,,DaviTa00
681,Nick Dzubnar,TEN,29,LB,16,0,,,0,,,,,,,,0,14,7,7,0,0,,DzubNi00
682,Rasheem Green,SEA,23,DE,10,0,,,0,,,0,0,1,0,0,2,10,7,3,2,6,,GreeRa01
683,Ka'dar Hollman,GNB,26,DB,14,1,0,0,0,0,3,,,,,,0,10,7,3,0,0,,HollKa00
684,Margus Hunt,2TM,33,DE,13,1,0,0,0,0,4,0,0,1,0,0,1,9,7,2,3,4,,HuntMa00
685,John Jenkins,CHI,31,DT,11,0,0,0,0,0,1,,,,,,0,21,7,14,0,1,,JenkJo00
686,Isaiah Johnson,LVR,25,DB,14,0,0,0,0,0,4,,,,,,0,13,7,6,0,0,,JohnIs02
687,Thakarius Keyes,KAN,23,DB,8,1,,,0,,,,,,,0,0,8,7,1,0,0,,KeyeTh00
688,Rashard Lawrence,ARI,22,DT,9,1,,,0,,,,,,,,0,9,7,2,1,0,,LawrRa01
689,Fabian Moreau,WAS,26,DB,16,1,2,0,0,0,3,,,,,0,0,9,7,2,0,0,,MoreFa00
690,Rakeem Nunez-Roches,TAM,27,NT,16,11,,,0,,,,,,,,0,20,7,13,0,3,,NuneRa00
691,Dorian O'Daniel,KAN,26,LB,11,0,,,0,,,,,,,0,1,9,7,2,1,1,,ODanDo00
692,Kyle Phillips,NYJ,23,DE,7,3,,,0,,,,,,,,0,11,7,4,3,1,,PhilKy00
693,James Pierre,PIT,24,CB,16,0,,,0,,,,,,,,0,10,7,3,1,0,,PierJa01
694,LaRoy Reynolds,ATL,30,LB,16,0,0,0,0,0,1,1,0,1,0,0,0,12,7,5,0,0,,ReynLa00
695,Curtis Riley,2TM,28,DB,6,1,,,0,,,,,,,,0,10,7,3,0,0,,RileCu00
696,Malcolm Roach,NOR,22,DT,9,0,,,0,,,,,,,,0,16,7,9,2,2,,RoacMa01
697,Craig Robertson,NOR,32,LB,16,0,,,0,,,1,,,,,0,7,7,0,0,0,,RobeCr00
698,Roy Robertson-Harris,CHI,27,LDE,8,6,,,0,,,,,,,,0,10,7,3,1,5,,RobeRo00
699,E.J. Speed,IND,25,LB,15,0,,,0,,,,,,,,0,9,7,2,0,0,,SpeeEJ00
700,Davion Taylor,PHI,22,LB,12,1,,,0,,,,,,,,0,10,7,3,0,0,,TaylDa01
701,Josh Uche,NWE,22,LB,9,1,,,0,,,,,,,0,1,9,7,2,2,7,,UcheJo00
702,Jihad Ward,BAL,26,DE,10,0,0,0,0,0,2,,,,,0,3,16,7,9,4,8,,WardJi02
703,Charles Washington,ARI,27,DB,15,0,0,0,0,0,1,1,,,,,0,12,7,5,0,0,,WashCh01
704,Stephen Weatherly,CAR,26,RDE,9,9,,,0,,,,,,,,0,17,7,10,1,3,,WeatSt00
705,Kyle Wilber,LVR,31,LB,16,0,,,0,,,0,0,1,0,0,0,12,7,5,0,0,,WilbKy00
706,Jordan Willis,2TM,25,LB,9,0,,,0,,,0,0,1,0,0,2.5,13,7,6,2,5,,WillJo09
707,Antwaun Woods,DAL,27,DT,14,7,,,0,,,,,,,0,1,23,7,16,1,2,,WoodAn02
708,Montravius Adams,GNB,25,DT,8,0,,,0,,,,,,,,0,11,6,5,2,0,,AdamMo00
709,Ryan Anderson,WAS,26,LB,9,0,,,0,,,,,,,,0,9,6,3,1,0,,AndeRy00
710,Grayland Arnold,PHI,23,CB,6,1,0,0,0,0,1,,,,,,0,11,6,5,1,0,,ArnoGr01
711,Genard Avery,PHI,25,LB,11,0,0,0,0,0,1,,,,,0,1.5,12,6,6,2,7,,AverGe00
712,Anthony Barr,MIN,28,LB,2,2,,,0,,,,,,,,0,6,6,0,0,0,,BarrAn00
713,Daren Bates,TEN,30,LB,13,0,,,0,,,,,,,,0,8,6,2,0,0,,BateDa00
714,Henry Black,GNB,23,S,8,0,,,0,,,1,0,1,0,0,0,8,6,2,0,0,,BlacHe00
715,Amani Bledsoe,CIN,22,DE,14,4,0,0,0,0,2,,,,,,0,17,6,11,0,0,,BledAm01
716,Terrell Bonds,BAL,24,DB,4,1,,,0,,,,,,,,0,6,6,0,0,0,,BondTe00
717,Cethan Carter,CIN,25,TE,15,5,,,0,,,,,,,0,0,10,6,4,0,0,,CartCe00
718,Dan Chisena,MIN,23,WR,14,0,,,0,,,0,0,1,0,0,0,6,6,0,0,0,,ChisDa00
719,Adrian Clayborn,CLE,32,DE,15,2,0,0,0,0,1,1,0,0,0,0,3.5,12,6,6,3,7,,ClayAd00
720,Ryan Connelly,MIN,25,LB,14,0,,,0,,,,,,,,0,6,6,0,0,0,,ConnRy00
721,Brandon Copeland,NWE,29,LB,6,4,,,0,,,,,,,,0,12,6,6,1,0,,CopeBr00
722,Nate Ebner,NYG,32,DB,16,0,0,0,0,0,1,,,,,,0,8,6,2,0,0,,EbneNa00
723,Mike Edwards,TAM,24,DB,16,0,2,67,0,37,5,0,1,1,31,0,0,11,6,5,0,0,,EdwaMi01
724,Daniel Ekuale,JAX,26,DT,9,5,,,0,,,,,,,0,1,13,6,7,1,1,,EkuaDa00
725,Jordan Elliott,CLE,23,DT,16,1,,,0,,,,,,,,0,15,6,9,0,0,,ElliJo02
726,Justin Ellis,BAL,30,DT,13,3,0,0,0,0,1,,,,,,0,17,6,11,0,0,,ElliJu01
727,Clayton Fejedelem,MIA,27,DB,13,0,,,0,,,1,0,1,0,0,0,10,6,4,0,0,,FejeCl00
728,Demetrius Flannigan-Fowles,SFO,24,DB,11,1,,,0,,,,,,,,0,9,6,3,0,0,,FlanDe00
729,Leki Fotu,ARI,22,DT,11,0,,,0,,,,,,,0,1,11,6,5,4,3,,FotuLe00
730,Jordan Glasgow,IND,24,LB,13,0,,,0,,,,,,,,0,9,6,3,0,0,,GlasJo00
731,C.J. Goodwin,DAL,30,DB,16,0,,,0,,,,,,,0,0,9,6,3,0,0,,GoodC.00
732,Shaquem Griffin,SEA,25,LB,14,0,0,0,0,0,1,,,,,0,1,9,6,3,1,3,,GrifSh01
733,Nate Hall,HOU,24,LB,10,0,,,0,,,1,0,0,0,0,2,11,6,5,1,2,,HallNa01
734,Justin Hardee,NOR,26,WR,10,0,,,0,,,,,,,,0,8,6,2,0,0,,HardJu01
735,Justice Hill,BAL,23,RB,12,0,,,0,,,1,0,0,0,0,0,9,6,3,0,0,,HillJu00
736,Trysten Hill,DAL,22,DT,5,5,,,0,,,,,,,,0,11,6,5,1,3,,HillTr00
737,Robert Jackson,CLE,27,DB,10,1,0,0,0,0,1,,,,,,0,6,6,0,0,0,,JackRo00
738,Elijah Lee,2TM,24,LB,12,0,,,0,,,,,,,,0,8,6,2,0,0,,LeexEl00
739,David Long,LAR,22,DB,16,1,,,0,,,,,,,,0,7,6,1,0,0,,LongDa02
740,Damontre Moore,SEA,28,DE,10,0,,,0,,,1,0,0,0,0,1,9,6,3,1,7,,MoorDa01
741,Calvin Munson,MIA,26,LB,16,0,,,0,,,,,,,,0,9,6,3,0,0,,MunsCa00
742,Domata Peko,ARI,36,DE,6,5,,,0,,,,,,,,0,16,6,10,0,0,,PekoDo20
743,A'Shawn Robinson,LAR,25,DT,8,0,0,0,0,0,1,,,,,,0,12,6,6,0,1,,RobiAS00
744,Kevon Seymour,PHI,27,DB,2,0,,,0,,,,,,,,0,8,6,2,0,0,,SeymKe00
745,Trent Sherfield,ARI,24,WR,15,1,,,0,,,0,0,3,0,0,0,9,6,3,0,0,,SherTr00
746,Stantley Thomas-Oliver,CAR,22,CB,10,0,,,0,,,,,,,,0,7,6,1,0,0,,ThomSt00
747,Nick Thurman,NWE,25,DE,7,1,,,0,,,,,,,,0,10,6,4,1,0,,ThurNi00
748,Vita Vea,TAM,25,NT,5,5,,,0,,,,,,,0,2,10,6,4,3,3,,VeaxVi00
749,Blidi Wreh-Wilson,ATL,31,DB,15,0,3,26,0,23,4,,,,,0,0,9,6,3,1,0,,WrehBl00
750,B.J. Bello,LAC,26,LB,6,0,,,0,,,,,,,,0,7,5,2,0,0,,BellB.00
751,Marquise Blair,SEA,23,DB,2,0,,,0,,,1,,,,,0,8,5,3,0,0,,BlaiMa01
752,Tramaine Brock,DET,32,DB,1,0,,,0,,,,,,,,0,5,5,0,0,0,,BrocTr00
753,Deon Bush,CHI,27,DB,11,0,1,10,0,10,2,,,,,0,0,5,5,0,0,0,,BushDe00
754,Trenton Cannon,CAR,26,RB,14,0,,,0,,,,,,,0,0,6,5,1,0,0,,CannTr00
755,Kamalei Correa,2TM,26,LB/RLB,9,6,0,0,0,0,1,,,,,,0,9,5,4,0,2,,CorrKa00
756,Thomas Davis,WAS,37,LB,7,0,0,0,0,0,1,,,,,,0,6,5,1,0,0,,DaviTh20
757,Riley Dixon,NYG,27,P,16,0,,,0,,,,,,,0,0,5,5,0,0,0,,DixoRi00
758,Samuel Eguavoen,MIA,27,LB,16,1,0,0,0,0,1,,,,,,0,9,5,4,1,0,,EguaSa00
759,Jayrone Elliott,PIT,29,LB,8,0,,,0,,,,,,,0,1,7,5,2,2,1,,ElliJa02
760,Jordan Evans,CIN,25,LB,15,0,1,0,0,0,1,0,0,1,0,0,2,11,5,6,2,2,,EvanJo01
761,Kylie Fitts,ARI,26,LB,13,1,,,0,,,1,,,,,0,9,5,4,0,1,,FittKy00
762,Kavon Frazier,MIA,26,DB,15,0,,,0,,,,,,,,0,6,5,1,0,0,,FrazKa00
763,Alohi Gilman,LAC,23,S,15,1,,,0,,,,,,,,0,7,5,2,0,1,,GilmAl00
764,Nate Hairston,2TM,26,DB,5,0,,,0,,,,,,,,0,6,5,1,1,0,,HairNa00
765,Grant Haley,NOR,24,DB,1,0,1,0,0,0,1,,,,,0,0,6,5,1,0,1,,HaleGr00
766,C.J. Ham,MIN,27,FB,15,11,,,0,,,,,,,0,0,6,5,1,0,0,,HamxC.00
767,Madre Harper,NYG,23,CB,9,0,,,0,,,0,0,1,0,0,0,5,5,0,0,0,,HarpMa00
768,Alijah Holder,DEN,24,DB,8,0,,,0,,,,,,,,0,7,5,2,0,0,,HoldAl01
769,Malik Hooker,IND,24,DB,2,2,,,0,,,,,,,,0,7,5,2,0,0,,HookMa00
770,George Iloka,MIN,30,DB,4,0,,,0,,,,,,,,0,6,5,1,1,0,,IlokGe00
771,Melvin Ingram,LAC,31,RDE,7,7,1,0,0,0,2,,,,,0,0,10,5,5,0,5,,IngrMe00
772,Matthew Ioannidis,WAS,26,DT,3,0,,,0,,,,,,,0,1.5,7,5,2,2,4,,IoanMa01
773,Chandler Jones,ARI,30,LOLB,5,5,,,0,,,0,0,1,0,0,1,11,5,6,1,7,,JoneCh03
774,Taiwan Jones,BUF,32,RB,13,0,,,0,,,,,,,,0,6,5,1,0,0,,JoneTa00
775,Austin Larkin,CAR,25,DE,9,0,,,0,,,,,,,,0,12,5,7,1,0,,LarkAu00
776,Cameron Lewis,BUF,23,DB,5,2,,,0,,,,,,,,0,7,5,2,0,0,,LewiCa00
777,Aaron Lynch,JAX,27,DE,8,0,0,0,0,0,1,,,,,0,1,6,5,1,1,3,,LyncAa00
778,Trey Marshall,DEN,24,DB,12,0,,,0,,,,,,,,0,6,5,1,0,0,,MarsTr00
779,Takkarist McKinley,ATL,25,DE,4,4,0,0,0,0,1,,,,,0,1,8,5,3,1,7,,McKiTa00
780,Herb Miller,TAM,23,DB,4,0,1,2,0,2,1,,,,,0,0,5,5,0,0,0,,MillHe01
781,Parnell Motley,2TM,23,CB,4,1,0,0,0,0,1,0,0,1,5,0,0,8,5,3,0,0,,MotlPa00
782,Alexander Myres,DET,24,DB,1,0,0,0,0,0,1,,,,,,0,5,5,0,0,0,,MyreAl00
783,Kareem Orr,TEN,23,DB,5,0,,,0,,,0,0,1,8,0,0,7,5,2,0,0,,OrrxKa00
784,Steven Parker,DAL,25,DB,8,0,,,0,,,,,,,,0,8,5,3,0,0,,ParkSt00
785,Randy Ramsey,GNB,25,DE,12,0,,,0,,,,,,,,0,11,5,6,0,0,,RamsRa00
786,Derick Roberson,TEN,25,DE,8,1,0,0,0,0,1,1,,,,,0,9,5,4,0,2,,RobeDe01
787,Isaiah Rodgers,IND,22,CB,13,0,,,0,,,,,,,0,0,7,5,2,0,0,,RodgIs00
788,Jeremy Sprinkle,WAS,26,TE,16,6,,,0,,,,,,,0,0,6,5,1,0,0,,SpriJe00
789,Taylor Stallworth,IND,25,DT,16,1,,,0,,,0,0,1,0,0,0.5,12,5,7,1,1,,StalTa00
790,Kentavius Street,SFO,24,DE,15,2,,,0,,,,,,,,0,11,5,6,1,0,,StreKe00
791,Kendal Vickers,LVR,25,DE,15,2,,,0,,,,,,,0,2,10,5,5,3,3,,VickKe00
792,Joe Walker,SFO,28,LB,12,0,,,0,,,,,,,,0,6,5,1,0,0,,WalkJo01
793,Tim Ward,KAN,23,DE,1,1,,,0,,,,,,,0,1,5,5,0,1,2,,WardTi00
794,Josh Watson,DEN,24,LB,9,0,,,0,,,,,,,,0,5,5,0,0,0,,WatsJo00
795,Derek Watt,PIT,28,RB,12,0,,,0,,,,,,,0,0,8,5,3,1,0,1,WattDe00
796,Ken Webster,SFO,24,DB,9,0,,,0,,,1,1,0,0,0,0,6,5,1,0,0,,WebsKe00
797,Quincy Williams,JAX,24,LB,7,0,0,0,0,0,1,1,,,,,0,11,5,6,1,0,,WillQu01
798,Eddie Yarbrough,MIN,27,DE,4,0,,,0,,,,,,,,0,8,5,3,0,1,,YarbEd01
799,Jamal Agnew,DET,25,WR,14,2,,,0,,,0,2,0,0,0,0,4,4,0,0,0,,AgneJa00
800,Deandre Baker,KAN,23,DB,2,1,0,0,0,0,1,,,,,0,1,5,4,1,1,1,,BakeDe00
801,Mike Boone,MIN,25,RB,16,0,,,0,,,1,0,0,0,0,0,5,4,1,0,0,,BoonMi00
802,Daniel Brown,NYJ,28,WR,16,1,,,0,,,,,,,0,0,5,4,1,0,0,,BrowDa04
803,Jamal Carter,ATL,26,DB,1,0,,,0,,,,,,,,0,5,4,1,0,0,,CartJa02
804,Blake Cashman,NYJ,24,LB,4,1,,,0,,,,,,,,0,6,4,2,0,0,,CashBl00
805,Taco Charlton,KAN,26,DE,7,0,,,0,,,1,0,0,0,0,2,7,4,3,1,4,,CharTa00
806,Corey Clement,PHI,26,RB,15,0,,,0,,,,,,,0,0,5,4,1,0,0,,ClemCo00
807,Carlos Davis,PIT,24,DT,7,0,,,0,,,,,,,,0,6,4,2,1,0,,DaviCa03
808,Cody Davis,NWE,31,DB,13,0,,,0,,,,,,,,0,9,4,5,0,0,,DaviCo02
809,Matt Dickerson,TEN,25,DT,10,0,,,0,,,,,,,,0,10,4,6,0,1,,DickMa00
810,Ashton Dulin,IND,23,WR,13,0,,,0,,,0,1,0,0,0,0,7,4,3,0,0,,DuliAs00
811,Emeke Egbule,LAC,24,LB,14,0,,,0,,,,,,,,0,7,4,3,0,1,,EgbuEm00
812,Kaden Elliss,NOR,25,LB,15,0,,,0,,,,,,,,0,5,4,1,0,0,,ElliKa00
813,Luke Gifford,DAL,25,LB,8,0,,,0,,,,,,,,0,6,4,2,0,0,,GiffLu00
814,Cam Gill,TAM,23,LB,12,0,,,0,,,,,,,,0,6,4,2,0,0,,GillCa00
815,Tyler Hall,ATL,22,CB,9,0,,,0,,,,,,,,0,6,4,2,0,0,,HallTy01
816,Penny Hart,SEA,24,WR,13,0,,,0,,,,,,,0,0,5,4,1,0,0,,HartPe01
817,Frank Herron,DET,26,DT,4,0,0,0,0,0,1,,,,,,0,5,4,1,1,0,,HerrFr00
818,J.P. Holtz,CHI,27,TE,16,1,,,0,,,,,,,0,0,5,4,1,0,0,,HoltJ.01
819,Bruce Irvin,SEA,33,DE,2,2,,,0,,,,,,,,0,5,4,1,1,3,,IrviBr00
820,Abry Jones,JAX,29,RDT,5,5,,,0,,,,,,,,0,8,4,4,0,0,,JoneAb00
821,Dallin Leavitt,LVR,26,DB,9,0,0,0,0,0,2,,,,,,0,10,4,6,0,0,,LeavDa00
822,Anthony Levine,BAL,33,DB,15,1,,,0,,,0,0,2,1,0,0,7,4,3,0,0,,LeviAn00
823,Cameron Malveaux,CLE,26,DE,2,0,,,0,,,1,,,,,0,4,4,0,0,0,,MalvCa00
824,Braden Mann,NYJ,23,P,16,0,,,0,,,,,,,0,0,4,4,0,0,0,,MannBr01
825,Kahlil McKenzie,CIN,23,DT,7,0,,,0,,,,,,,,0,8,4,4,1,0,,McKeKa00
826,Tony McRae,DET,27,DB,8,0,,,0,,,,,,,,0,4,4,0,0,0,,McRaTo00
827,Doug Middleton,JAX,27,DB,10,0,,,0,,,,,,,,0,9,4,5,0,0,,MiddDo01
828,C.J. Moore,DET,25,DB,12,0,,,0,,,,,,,0,0,7,4,3,0,0,,MoorCJ01
829,Shaquille Quarterman,JAX,23,LB,12,0,,,0,,,,,,,,0,6,4,2,0,0,,QuarSh00
830,Daniel Ross,2TM,27,DT,5,0,,,0,,,,,,,,0,8,4,4,1,0,,RossDa02
831,Cam Sims,WAS,24,WR,16,10,,,0,,,0,1,2,0,0,0,4,4,0,0,0,,SimsCa00
832,Tuzar Skipper,TEN,25,LB,4,2,,,0,,,,,,,,0,5,4,1,0,0,,SkipTu00
833,Chris Smith,LVR,28,DE,8,0,,,0,,,,,,,0,1,5,4,1,0,4,,SmitCh03
834,Ryan Smith,TAM,27,DB,16,0,,,0,,,,,,,,0,4,4,0,0,0,,SmitRy00
835,Julian Stanford,CAR,30,LB,16,0,,,0,,,,,,,,0,10,4,6,0,0,,StanJu00
836,Zeke Turner,ARI,24,DB,16,0,,,0,,,,,,,0,0,14,4,10,0,0,,TurnZe00
837,Derrek Tuszka,DEN,24,DE,9,0,,,0,,,,,,,,0,6,4,2,1,0,,TuszDe00
838,Justin Watson,TAM,24,WR,11,2,,,0,,,,,,,0,1,7,4,3,1,1,,WatsJu01
839,Jace Whittaker,ARI,25,DB,4,0,,,0,,,,,,,,0,4,4,0,0,0,,WhitJa05
840,Sylvester Williams,DEN,32,DT,8,0,0,0,0,0,2,,,,,,0,9,4,5,0,0,,WillSy00
841,Oshane Ximines,NYG,24,DE,4,3,,,0,,,,,,,,0,5,4,1,1,3,,XimiOs00
842,Brian Allen,SFO,27,DB,1,1,,,0,,,,,,,,0,3,3,0,0,0,,AlleBr01
843,Stephen Anderson,LAC,27,TE,16,3,,,0,,,,,,,0,0,5,3,2,0,0,,AndeSt01
844,Eli Apple,CAR,25,DB,2,0,,,0,,,,,,,,0,4,3,1,0,0,,ApplEl00
845,Vic Beasley,2TM,28,DE,10,0,,,0,,,1,,,,,0,4,3,1,1,0,,BeasVi00
846,Nick Bosa,SFO,23,DE,2,2,,,0,,,1,,,,,0,6,3,3,0,1,,BosaNi00
847,James Burgess,GNB,26,LB,4,0,,,0,,,,,,,,0,3,3,0,0,0,,BurgJa01
848,Jason Cabinda,DET,24,LB,16,2,,,0,,,,,,,0,0,7,3,4,0,0,,CabiJa00
849,Austin Calitro,DEN,26,LB,13,0,,,0,,,,,,,,0,3,3,0,0,0,,CaliAu00
850,Derek Carrier,LVR,30,TE,16,0,,,0,,,,,,,0,0,7,3,4,0,0,,CarrDe00
851,Dylan Cole,HOU,26,LB,6,0,,,0,,,,,,,,0,6,3,3,0,0,,ColeDy00
852,Nathan Cottrell,JAX,24,RB,8,0,,,0,,,,,,,0,0,5,3,2,0,0,,CottNa00
853,Blake Countess,PHI,27,DB,2,0,,,0,,,,,,,,0,3,3,0,0,0,,CounBl00
854,Carl Davis,NWE,28,DT,3,1,,,0,,,,,,,,0,3,3,0,1,0,,DaviCa01
855,Jalen Davis,CIN,24,DB,6,0,,,0,,,,,,,,0,4,3,1,0,0,,DaviJa06
856,Ulysees Gilbert,PIT,23,LB,4,0,,,0,,,,,,,,0,5,3,2,0,0,,GilbUl00
857,Marcus Gilchrist,BAL,32,DB,2,0,,,0,,,,,,,,0,3,3,0,0,0,,GilcMa00
858,Ryan Griffin,NYJ,30,TE,15,6,,,0,,,,,,,0,0,5,3,2,0,0,,GrifRy00
859,Justin Hamilton,DAL,27,DT,10,2,,,0,,,,,,,,0,10,3,7,0,1,,HamiJu00
860,Damon Harrison,2TM,32,DT,7,0,,,0,,,1,,,,,0,9,3,6,0,0,,HarrDa03
861,Thomas Hennessy,NYJ,26,LS,16,0,,,0,,,,,,,,0,5,3,2,0,0,,HennTh00
862,Brian Hill,ATL,25,RB,16,1,,,0,,,0,2,1,0,0,0,4,3,1,0,0,,HillBr02
863,Travis Homer,SEA,22,RB,9,0,,,0,,,,,,,0,0,3,3,0,0,0,,HomeTr00
864,Leon Jacobs,JAX,25,LB,3,2,,,0,,,,,,,,0,3,3,0,1,0,,JacoLe00
865,Malik Jefferson,LAC,24,LB,13,0,,,0,,,,,,,,0,5,3,2,0,0,,JeffMa00
866,Danny Johnson,WAS,25,DB,14,0,,,0,,,,,,,0,0,4,3,1,0,0,,JohnDa09
867,Jaquan Johnson,BUF,25,DB,14,0,,,0,,,,,,,0,0,4,3,1,0,0,,JohnJa11
868,Terrell Lewis,LAR,22,LB,8,0,,,0,,,,,,,0,2,5,3,2,2,4,,LewiTe00
869,Ty Long,LAC,27,P,16,0,,,0,,,,,,,0,0,4,3,1,0,0,,LongTy00
870,John Lovett,GNB,24,TE,8,0,,,0,,,,,,,0,0,4,3,1,0,0,,LoveJo02
871,Justin March,DAL,27,LB,12,0,,,0,,,,,,,,0,4,3,1,0,0,,MarcJu00
872,Josh Mauro,ARI,29,DE,3,2,,,0,,,,,,,0,1,5,3,2,1,1,,MaurJo00
873,Daniel McCullers,CHI,28,DT,3,0,,,0,,,,,,,,0,8,3,5,0,0,,McCuDa00
874,T.Y. McGill,PHI,28,DT,7,0,,,0,,,,,,,0,0.5,9,3,6,1,3,,McGiT.00
875,Christopher Milton,TEN,28,DB,14,0,,,0,,,,,,,,0,3,3,0,0,0,,MiltCh00
876,Henry Mondeaux,PIT,25,DT,11,0,,,0,,,,,,,,0,5,3,2,1,2,,MondHe00
877,Bryan Mone,SEA,25,DT,10,0,,,0,,,,,,,0,0.5,9,3,6,1,2,1,MoneBr00
878,Gabe Nabers,LAC,23,FB,16,5,,,0,,,0,0,1,0,0,0,5,3,2,0,0,,NabeGa00
879,Ryan Nall,CHI,25,RB,16,0,,,0,,,,,,,0,0,4,3,1,0,0,,NallRy00
880,Jared Norris,WAS,27,LB,11,0,,,0,,,,,,,,0,3,3,0,0,0,,NorrJa00
881,Pat O'Connor,TAM,27,DE,16,0,,,0,,,,,,,0,1,4,3,1,1,1,,OConPa00
882,Alec Ogletree,NYJ,29,LB,2,1,,,0,,,,,,,,0,3,3,0,3,0,,OgleAl00
883,Cordarrelle Patterson*+,CHI,29,WR,16,3,,,0,,,0,0,1,0,0,0,4,3,1,0,0,,PattCo00
884,Kevin Peterson,ARI,26,DB,12,1,0,0,0,0,1,0,0,1,0,0,0,6,3,3,0,0,,PeteKe01
885,Dontari Poe,DAL,30,NT,7,7,,,0,,,,,,,,0,7,3,4,0,0,,PoexDo00
886,Jachai Polite,LAR,23,LB,11,0,,,0,,,,,,,0,1,4,3,1,1,1,,PoliJa00
887,Brooks Reed,TEN,33,LB,2,1,,,0,,,,,,,0,1,4,3,1,1,1,,ReedBr00
888,Caraun Reid,JAX,29,DT,7,0,,,0,,,,,,,,0,5,3,2,0,0,,ReidCa00
889,Luke Rhodes,IND,28,LS,16,0,,,0,,,,,,,,0,3,3,0,0,0,,RhodLu00
890,Jordan Richards,BAL,27,DB,16,0,,,0,,,,,,,,0,4,3,1,0,0,,RichJo00
891,Amik Robertson,LVR,22,CB,8,0,,,0,,,,,,,,0,4,3,1,0,0,,RobeAm00
892,Stanford Samuels,GNB,21,CB,2,0,,,0,,,,,,,,0,3,3,0,0,0,,SamuSt01
893,Khalen Saunders,KAN,24,DT,3,1,,,0,,,,,,,,0,3,3,0,0,0,,SaunKh00
894,Kawann Short,CAR,31,DT,3,3,,,0,,,,,,,,0,6,3,3,0,1,,ShorKa00
895,Matthew Slater*,NWE,35,WR,16,0,,,0,,,,,,,,0,7,3,4,0,0,,SlatMa00
896,Benny Snell Jr.,PIT,22,RB,16,3,,,0,,,0,2,2,0,0,0,5,3,2,0,0,,SnelBe00
897,Akeem Spence,NWE,29,DT,6,0,,,0,,,,,,,,0,9,3,6,0,0,,SpenAk00
898,Linden Stephens,SEA,25,DB,13,0,,,0,,,,,,,,0,3,3,0,0,0,,StepLi00
899,Levine Toilolo,NYG,29,TE,16,2,,,0,,,0,0,1,0,0,0,3,3,0,0,0,,ToilLe00
900,Kemoko Turay,IND,25,LB,7,0,,,0,,,,,,,0,1,4,3,1,1,3,,TuraKe00
901,Jonathan Ward,ARI,23,RB,14,0,,,0,,,,,,,0,0,7,3,4,0,0,,WardJo00
902,Kristian Welch,BAL,22,LB,10,0,,,0,,,,,,,,0,5,3,2,0,0,,WelcKr00
903,Nick Westbrook-Ikhine,TEN,23,WR,14,1,,,0,,,,,,,0,0,3,3,0,0,0,,WestNi00
904,Javin White,LVR,23,LB,4,0,,,0,,,,,,,,0,4,3,1,1,0,,WhitJa04
905,Raequan Williams,PHI,23,DT,6,0,,,0,,,,,,,0,1,5,3,2,1,1,,WillRa03
906,Mitch Wishnowsky,SFO,28,P,16,0,,,0,,,,,,,0,0,4,3,1,0,0,,WishMi00
907,Chris Wormley,PIT,27,DE,13,1,,,0,,,,,,,0,1,8,3,5,1,3,,WormCh00
908,Jabari Zuniga,NYJ,23,DE,8,0,,,0,,,,,,,,0,5,3,2,0,0,,ZuniJa00
909,Ameer Abdullah,MIN,27,RB,16,0,,,0,,,,,,,0,0,2,2,0,0,0,,AbduAm00
910,Josh Adams,NYJ,24,RB,8,0,,,0,,,,,,,0,0,3,2,1,0,0,,AdamJo03
911,McTelvin Agim,DEN,23,DT,10,0,0,0,0,0,1,,,,,,0,8,2,6,0,0,,AgimMc00
912,Ben Banogu,IND,24,LB,9,0,,,0,,,,,,,,0,6,2,4,0,0,,BanoBe00
913,Chad Beebe,MIN,26,WR,14,0,,,0,,,0,2,0,0,0,0,2,2,0,0,0,,BeebCh00
914,LeVante Bellamy,DEN,24,RB,5,0,,,0,,,,,,,0,0,2,2,0,0,0,,BellLe02
915,Francis Bernard,DAL,25,LB,13,0,,,0,,,,,,,,0,6,2,4,0,0,,BernFr01
916,Christian Blake,ATL,24,WR,16,0,,,0,,,,,,,0,0,3,2,1,0,0,,BlakCh00
917,Khari Blasingame,TEN,24,FB,15,7,,,0,,,,,,,0,0,3,2,1,0,0,,BlasKh00
918,Jacob Bobenmoyer,DEN,23,LS,16,0,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,BobeJa00
919,Miles Boykin,BAL,24,WR,16,13,,,0,,,,,,,0,0,2,2,0,0,0,,BoykMi00
920,Jordan Brailford,MIN,25,LB,5,0,,,0,,,1,0,1,0,0,0,2,2,0,0,1,,BraiJo00
921,Pharaoh Brown,HOU,26,TE,13,9,,,0,,,,,,,0,0,2,2,0,0,0,,BrowPh01
922,T.J. Brunson,NYG,23,LB,5,0,,,0,,,,,,,,0,3,2,1,0,0,,BrunTJ00
923,Jonathan Bullard,SEA,27,DE,6,0,,,0,,,,,,,,0,8,2,6,0,2,,BullJo00
924,Deante Burton,DAL,26,WR,4,0,,,0,,,,,,,,0,3,2,1,0,0,,BurtDe00
